iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnkufrac(1)	M_lnCltot(1)	M_lnClmet(1)	M_lnVdist(1)	M_lnVdistmet(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnkufrac(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	GSD_Ccpt(1)	GSD_Cmet(1)	GSD_Qu(1)	GSD_Q_fec(1)	GSD_Qu_met(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnkufrac(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnkufrac(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnkufrac(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnkufrac(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnkufrac(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnkufrac(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnkufrac(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnkufrac(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	lnFgutabs(1.9)	lnkgutelim(1.9)	lnkufrac(1.9)	lnVdist(1.9)	lnVdistmet(1.9)	lnFgutabs(1.10)	lnkgutelim(1.10)	lnkufrac(1.10)	lnVdist(1.10)	lnVdistmet(1.10)	LnPrior	LnData	LnPosterior
300	-1.56478	1.40201	-1.26397	-3.70075	-0.78014	-0.591092	-1.29836	0.0464716	0.712391	0.462341	0.625245	0.100082	1.29894	1.21741	1.29227	1.11451	1.29964	1.02354	-1.18927	1.41119	-0.862611	-1.53754	1.84805	0.794673	-1.71476	0.0334412	-0.985365	-1.1521	0.255221	0.962845	-1.15899	0.45617	-1.66214	-3.76379	-0.543056	-0.779063	2.21551	2.22913	-0.802766	1.44001	-0.601223	-1.85078	0.297178	1.79432	-1.25144	-0.991756	1.21595	-0.132418	0.829282	0.102427	-3.38503	0.621977	-0.441642	0.573056	1.72906	-0.99508	-1.46295	-1.67403	1.02421	0.454346	-0.0559782	0.314245	0.494652	0.110786	-1.45134	0.125081	-1.21507	-1.052248e+002	-9.798554e+002	-1.085080e+003
310	-0.536778	1.74725	-1.31715	-3.66835	-2.31923	-0.654597	-1.53288	0.0687814	0.669748	0.532619	0.669434	0.0713023	1.29939	1.22356	1.28581	1.16335	1.29885	0.354616	-0.506806	1.42282	-0.692015	-0.326068	-0.395447	0.697146	-1.2678	0.222471	-0.545581	0.0422773	-0.923282	0.767981	-1.05937	-0.162122	-0.0620237	-4.14599	-0.418604	-0.24494	0.479981	2.76362	-0.802766	1.42606	-0.498127	-0.859347	-0.760396	0.661923	-1.25862	-0.991756	-0.0861582	1.51118	1.00182	0.658771	-3.32041	-1.66089	1.16431	0.635671	1.4171	-0.934793	1.20682	-1.84806	-0.672291	0.0178497	0.0311709	-0.0681572	0.494652	1.39712	-1.45134	0.0246844	-0.256926	-9.764681e+001	-9.775428e+002	-1.075190e+003
320	-0.373578	1.87327	-1.33565	-3.67553	-1.18093	-0.524064	-1.37565	0.0411659	0.596391	0.480731	0.672127	0.0361854	1.29804	1.16429	1.29733	1.23414	1.29904	0.995442	0.140287	1.31061	-1.08532	0.138244	-0.120702	0.490935	-1.71541	0.0745433	-1.59542	0.104781	0.624564	1.52985	-0.884335	0.543169	-0.623304	-4.26613	-0.427132	-0.395672	0.158038	1.72757	0.344296	1.54937	-0.583225	0.787386	-0.0929351	1.01057	-1.26154	-1.1436	-0.368523	-0.507243	1.01933	0.277938	-3.25354	0.090313	-0.434148	1.15029	1.57116	-0.991925	-1.30308	1.22328	-0.657156	0.220126	-0.185841	-0.716953	1.00026	0.0427449	-1.74089	0.0246844	-1.55456	-9.636695e+001	-9.799476e+002	-1.076315e+003
330	-0.626597	1.75798	-1.33676	-3.70383	-0.255092	-0.497262	-2.67534	0.0829875	0.607255	0.508315	0.614577	0.0422174	1.29995	1.13882	1.29733	1.27769	1.29996	1.07865	1.26079	1.27334	-1.36181	-0.162023	0.391604	2.38813	-1.46704	-0.139215	0.964006	-0.805434	-0.188494	1.15796	-1.08282	-0.265386	-0.932151	-4.71657	-0.22033	-0.883848	3.52703	1.66881	0.188507	1.38561	-0.729121	-0.732805	-1.09107	2.40339	-1.00536	-1.31548	0.392098	1.30734	0.977755	0.145733	-3.95208	-0.173795	0.7696	-0.0699575	1.5528	-0.834001	0.0730519	1.73654	0.21133	0.378078	-0.254443	0.0665354	-0.287085	2.2291	-1.44095	-0.159794	-0.400331	-1.155855e+002	-9.745535e+002	-1.090139e+003
340	-1.26945	1.46789	-1.30755	-3.64635	-3.08806	-0.596649	-2.31189	0.00149573	0.607131	0.507602	0.51568	0.0186423	1.29954	1.12582	1.2995	1.28356	1.29956	-1.56827	-0.947562	1.37843	-1.05473	0.120345	-0.552114	0.144207	-1.46704	0.250103	0.914313	0.178834	0.753101	0.884926	-0.935388	-1.02769	-0.284593	-4.81506	-0.691471	-1.17292	-0.0979205	0.737171	0.577096	1.43583	-0.363105	-0.0286062	1.0567	1.05618	-1.20208	-1.28169	-1.1041	0.978169	0.832621	0.363735	-4.19061	-2.87442	-2.57867	1.45193	1.57365	-0.919662	0.148173	1.14143	0.953664	0.279996	-0.101418	0.210561	1.30663	0.236495	-1.51315	-0.159794	-2.88867	-1.085210e+002	-9.780725e+002	-1.086593e+003
350	-0.710109	1.62259	-1.31055	-3.76045	-3.64076	-0.625597	-3.04522	0.360528	0.64964	0.509856	0.539535	0.0688275	1.29981	1.18946	1.2939	1.2901	1.29958	0.890463	0.174176	1.41616	-0.892616	0.653507	-0.0135983	1.02966	-1.60356	-0.107453	-0.442947	-1.06403	-0.256679	0.974757	-1.24267	-0.00629787	-0.85073	-4.00936	-0.415304	-0.51545	-1.69996	-0.35937	-0.203675	1.47985	-0.855121	-0.259738	0.755202	1.63415	-0.993209	-1.18866	0.745261	-0.257659	-0.00440371	0.415482	-4.34584	-0.163038	0.312847	1.07155	1.39885	-1.12821	0.196832	1.42107	0.928366	0.0666153	-0.00832244	-0.227539	1.54316	0.670543	-1.51315	-0.159794	0.408673	-9.869238e+001	-9.748328e+002	-1.073525e+003
360	-2.10363	1.52466	-1.30704	-3.75333	-1.11657	-0.5682	-0.968108	0.360528	0.580321	0.532497	0.560982	0.0942421	1.29528	1.27019	1.29985	1.27361	1.29997	-2.17809	0.00994562	1.0408	-0.909202	0.28698	1.1925	1.78845	-1.63314	-0.0259012	-0.200077	0.592238	1.65397	0.974757	-1.20651	2.4786	1.02054	-4.27186	0.15461	-0.390468	1.49916	1.31181	-0.0609151	1.3016	-0.853305	-0.303561	-0.45431	1.27607	-1.00029	-0.959438	-2.25611	1.52815	1.60222	0.376321	-4.24933	2.15516	-0.571781	-0.17248	1.54294	-1.21621	0.0591117	-0.844195	-0.383028	0.115487	-0.447398	-1.21663	0.754271	1.40486	-1.50218	-0.269363	-0.645231	-1.102393e+002	-9.852815e+002	-1.095521e+003
370	-1.28322	1.67749	-1.33356	-3.6877	-1.24467	-0.597502	-0.693133	0.0758968	0.700361	0.514701	0.547831	0.434228	1.29932	1.22963	1.29908	1.18801	1.2994	-2.07595	-0.0131197	1.17433	-1.09821	0.988117	-0.093109	-0.540874	-1.32745	0.335319	0.0987814	0.214506	0.451959	1.13868	-0.967728	-0.0508277	-0.388343	-3.82063	-0.344548	-0.549948	-0.777668	-0.935727	-0.3852	1.65949	-0.640211	0.382115	-0.902924	1.27607	-0.755615	-1.15803	-0.562161	2.07173	-0.219675	0.275265	-3.882	0.71247	-1.28929	-0.091765	1.39948	-1.15235	-0.584432	-1.34821	-0.325595	-0.0793605	-0.260261	0.321171	-1.61312	1.41124	-1.2915	0.115225	1.37789	-9.858119e+001	-9.828138e+002	-1.081395e+003
380	-1.91249	2.16233	-1.36697	-3.7059	0.0130427	-0.670539	-2.92042	0.292752	0.681483	0.57498	0.577835	0.0118068	1.29978	1.11749	1.2989	1.26121	1.29941	-0.859763	0.709158	1.40588	-0.732448	-1.2179	0.248005	-0.820623	-1.43674	0.0717006	0.388923	-0.287807	0.397169	1.17753	-0.862919	-1.13596	0.929072	-3.85617	0.134523	-0.231489	1.35398	1.62304	0.89181	1.28255	-0.580728	-0.983979	-0.124996	-0.0531669	-1.1413	-1.01521	0.188612	-0.432195	1.38745	0.47759	-3.90537	-0.481927	0.336436	-0.283614	1.30671	-0.936781	-0.252916	1.75326	-0.335811	0.43684	0.193043	-1.01921	-0.698664	1.40146	-1.28996	0.115225	-1.38816	-1.027715e+002	-9.778955e+002	-1.080667e+003
390	-2.22923	1.82683	-1.38479	-3.72457	-1.94696	-0.626385	-0.520483	0.238604	0.641416	0.526896	0.538244	0.256707	1.2997	1.12994	1.29357	1.28192	1.29885	-0.62504	1.16143	1.40588	-1.01299	-0.910316	0.335137	-0.520442	-1.14734	0.582221	-0.859315	0.217694	-0.18256	1.19395	-0.907924	2.48573	-1.17008	-4.03351	-0.221974	-0.110503	-0.153781	1.45562	-0.927687	1.19403	-0.856588	-0.160358	-1.35721	1.69681	-0.829369	-1.31414	0.196302	-0.147554	0.387116	0.326325	-4.02354	-0.855569	1.06586	1.38572	1.46088	-1.25835	1.07102	0.126088	0.540685	0.255005	-0.0504605	-0.609366	0.0821805	1.62722	-1.72868	-0.163854	-1.15948	-9.950523e+001	-9.879751e+002	-1.087480e+003
400	-1.99986	1.84104	-1.24243	-3.69963	-1.55985	-0.633494	-1.24384	0.0625733	0.678059	0.470054	0.546822	0.00783801	1.29829	1.10528	1.29808	1.2965	1.29887	-0.665409	2.64807	1.37245	-0.910607	-1.30585	-0.571271	0.282707	-1.54167	0.493071	-0.191227	-0.0164529	0.596639	1.28918	-0.72377	1.80387	-1.17654	-3.87295	-0.271482	-0.110503	0.494074	0.783851	0.973567	1.43193	-0.533637	0.0126882	-0.0170108	1.01242	-1.32052	-1.23561	-0.427914	0.613169	0.903649	0.416863	-3.75855	0.856158	0.33528	-0.720023	1.54553	-0.998465	1.59134	-2.01568	0.156142	-0.106295	-0.158273	0.500272	-0.299265	0.574646	-1.63703	0.17297	-0.377963	-9.702944e+001	-9.806791e+002	-1.077708e+003
410	-1.74613	1.61392	-1.24896	-3.73377	-1.06937	-0.706514	-1.05699	0.14054	0.666448	0.447369	0.532834	0.360083	1.29833	1.1942	1.29895	1.28739	1.2987	-0.665409	-0.859459	1.44412	-1.1175	-1.95987	-0.611238	0.0379688	-2.16105	-0.0229967	-1.5567	0.44754	-0.812407	1.26431	-0.895601	-0.153388	-0.0463056	-3.83932	-0.175147	-0.133748	-1.27522	-1.27398	-1.00371	1.38344	-0.463146	1.11361	-0.549214	1.01753	-1.07488	-1.33016	0.145412	-0.218893	0.534431	0.504317	-4.13151	-0.477924	0.194049	0.871109	1.27667	-0.870468	-1.32005	-0.125391	0.348623	-0.356769	-0.107292	-0.402539	-0.361485	-0.0820397	-2.43237	0.17297	0.747997	-9.820851e+001	-9.837015e+002	-1.081910e+003
420	-1.51343	1.56358	-1.33719	-3.6938	-2.33068	-0.697788	-1.48114	0.236993	0.697478	0.460445	0.469724	0.00879222	1.29948	1.14575	1.29649	1.21609	1.29981	1.06001	0.680995	1.46567	-1.06489	-1.45476	0.407008	1.45763	-1.80882	0.525868	0.895037	-0.169562	0.231651	0.773638	-1.17915	-0.851675	-0.158433	-4.06757	-0.250797	-0.299258	-1.02114	1.01618	-1.30864	1.20521	-0.806578	-1.98787	0.735465	0.00334349	-1.67006	-1.13671	-0.83901	0.414949	0.967468	0.354901	-4.23126	0.581413	-0.367872	0.0275427	1.59601	-0.932219	0.80476	-0.125391	0.541569	0.0489157	-0.0978533	0.219036	-0.420464	0.161503	-1.86464	0.42772	-0.364777	-9.593768e+001	-9.892928e+002	-1.085230e+003
430	-1.83325	1.89351	-1.33719	-3.6938	-2.345	-0.735802	-1.98974	0.0261242	0.70496	0.570206	0.485717	0.142137	1.29942	1.16883	1.29766	1.23448	1.29961	-1.80189	-0.640298	1.02778	-1.23824	0.695913	-1.11705	0.681774	-1.59921	0.203097	0.481189	1.75422	0.0613212	0.881418	-0.980408	-0.00111319	-0.0206674	-4.23226	-0.250797	-0.297784	0.424587	-0.441531	1.04421	1.27888	-0.2539	-1.41783	0.845015	0.610398	-0.830722	-1.01534	-0.83901	-0.364552	0.568823	0.570433	-4.39539	0.362736	-0.123468	-0.259965	1.40355	-1.13634	-1.49579	-0.316595	-0.00780332	0.131214	0.145148	-0.731459	-0.662871	2.04625	-1.77171	0.0181604	-0.765046	-9.915288e+001	-9.735661e+002	-1.072719e+003
440	-1.75371	1.75934	-1.30301	-3.69681	-2.80966	-0.707081	-1.98974	0.0251489	0.631579	0.516704	0.439866	0.20964	1.29476	1.18645	1.29766	1.25835	1.29893	-1.16888	0.196239	1.33848	-1.29927	0.540738	1.10962	0.00742185	-1.71031	0.176217	0.481189	0.430196	0.0972156	0.971315	-1.2605	-0.00111319	1.12561	-3.50206	-0.250797	0.0506794	1.51679	-0.184213	0.797322	1.28665	-0.603704	0.333917	0.0393703	-0.103173	-1.05244	-1.25271	0.890167	0.640979	0.612689	0.518742	-4.92535	0.282328	-0.0451779	1.92432	1.48555	-1.55836	-1.42746	0.266444	-0.00780332	-0.23467	-0.0679488	-0.132243	0.26943	2.04625	-1.77361	0.139328	-0.0851508	-9.653039e+001	-9.825561e+002	-1.079087e+003
450	-1.9735	1.74837	-1.26457	-3.71817	0.0997642	-0.720359	-1.56945	0.0253807	0.549373	0.564386	0.394738	0.0740701	1.2983	1.22912	1.29448	1.28898	1.29989	1.92127	1.43947	1.07577	-0.60522	0.70883	-0.347853	-0.535943	-2.04425	-0.10357	-0.703754	0.508336	-2.51002	0.900539	-1.88042	0.00247368	-1.45666	-4.56894	-0.0895472	-0.291463	-0.593852	-0.503222	-0.404131	1.11224	-0.802664	-1.0144	0.480634	0.399766	-1.05244	-1.14661	1.0321	-0.215062	0.680759	0.508249	-5.2252	0.282328	-1.21391	0.0850156	1.29964	-1.44916	0.467478	-1.23063	0.944208	-0.223197	-0.0495404	0.79463	0.609658	0.689327	-1.55788	0.0553103	1.21523	-1.079051e+002	-9.829900e+002	-1.090895e+003
460	-0.105003	1.5403	-1.25254	-3.68725	-2.86511	-0.710799	-2.23989	0.012605	0.582537	0.526506	0.420542	0.170561	1.29916	1.25381	1.29066	1.26367	1.29903	1.35187	-1.52905	1.07172	-1.71039	1.63235	-0.764619	-0.535943	-1.68819	0.290542	-1.53254	0.359298	-1.49075	1.02628	-1.45713	-0.00529612	-1.03979	-4.67575	-0.478021	-0.350398	-1.56497	0.0584099	0.350154	1.18066	-0.521403	-1.0144	1.35384	1.40713	-1.21642	-1.36197	0.0174411	-1.48417	0.680759	0.292307	-5.19252	-0.0969018	-0.230205	1.52887	1.18015	-1.23546	-0.602788	0.240925	3.83606	0.0581715	-0.0319274	0.559216	-0.52794	-0.613466	-1.49412	0.301933	-0.504958	-1.136382e+002	-9.747642e+002	-1.088402e+003
470	-1.58748	1.58671	-1.2394	-3.75366	-2.34284	-0.71033	-2.5117	0.27181	0.806797	0.57536	0.39518	0.262683	1.29922	1.25248	1.29974	1.10258	1.29931	0.68891	-0.548811	0.955338	-1.46356	-0.0298732	-0.704029	-0.159316	-1.33929	0.319602	-0.744577	1.29718	-0.359054	0.700025	-1.44113	-0.724024	0.0450129	-2.74446	-0.296036	0.115293	0.0765923	-0.230811	-0.583112	1.11611	-0.731273	0.747256	0.169132	0.37043	-1.21642	-1.48138	0.639341	0.0458445	1.52308	0.292307	-5.18473	-0.0969018	-0.73746	1.99359	1.26211	-1.13634	1.49803	-0.394594	0.187223	0.1048	-0.183962	-0.822672	0.042043	1.14419	-1.49701	0.210808	0.357224	-9.800498e+001	-9.768611e+002	-1.074866e+003
480	-1.34825	1.43115	-1.26389	-3.69421	-2.88493	-0.678361	-2.5468	0.168084	0.831072	0.560636	0.409696	0.329946	1.29922	1.18027	1.29998	1.16779	1.29992	-0.750363	0.885404	1.32699	-1.41093	0.981945	0.425794	1.25379	-1.3189	0.145428	-0.719805	0.751248	-0.548221	0.826566	-1.23618	1.12163	0.0826136	-2.8608	-0.302746	-0.725745	-0.442389	1.16769	-0.263734	1.34421	-0.454483	1.8961	-0.794367	0.337901	-1.21642	-1.62876	0.180512	0.584535	1.26053	0.131178	-5.15871	0.261996	0.820258	0.846428	1.18362	-1.32931	-2.3226	-1.12474	0.187223	-0.0813841	-0.0255057	0.0242901	1.90602	1.59227	-1.58475	0.0579927	-0.15164	-1.049439e+002	-9.766374e+002	-1.081581e+003
490	-0.48056	1.28185	-1.2407	-3.71592	-0.664932	-0.691377	-1.46239	0.408084	0.657237	0.527484	0.374047	0.159494	1.29886	1.13778	1.2983	1.20953	1.29974	-1.40947	1.32291	1.0725	-1.20029	-0.210518	-0.231111	0.415817	-1.55738	0.288859	-0.0685822	0.751248	0.567391	0.829302	-1.8566	0.426569	-0.0346704	-3.55453	-0.440329	-0.764386	-0.616307	0.399278	-0.16206	1.17733	-0.677722	-2.40921	-2.16053	2.33868	-1.14953	-1.71973	-1.02315	0.0392064	1.12918	0.737504	-5.38407	-0.763008	-0.541088	1.01663	1.46585	-1.53917	-0.0464852	-0.527487	0.187223	0.0317364	-0.162062	-0.455894	-0.328266	1.7964	-1.7618	-0.291303	-0.16106	-1.088465e+002	-9.788941e+002	-1.087741e+003
500	-0.601403	1.47084	-1.2407	-3.71592	-1.66364	-0.781137	-1.27558	0.346731	0.814242	0.53343	0.375742	0.267953	1.29841	1.26902	1.29851	1.18281	1.29892	0.798269	0.403902	1.23277	-1.04461	-0.432062	-1.26577	0.415817	-1.38359	0.547275	0.29009	0.660188	-0.399924	0.779995	-1.41003	1.86223	-1.5564	-3.26196	-0.582307	-0.810756	0.273887	0.13637	1.13335	1.09834	-0.809915	-0.718756	0.14966	0.787153	-1.1583	-1.59831	0.614969	1.35325	1.47229	0.341749	-4.55439	-0.600504	0.54635	1.01663	0.995876	-1.71623	1.02627	-0.807085	0.186648	-0.231932	-0.0178494	0.409275	-0.851953	0.75269	-1.70508	0.379137	0.0462803	-9.938773e+001	-9.877045e+002	-1.087092e+003
510	-2.2112	1.47589	-1.197	-3.71592	-2.17433	-0.732731	-1.27558	0.354213	0.705441	0.497794	0.385607	0.039308	1.29932	1.29827	1.29555	1.2195	1.29872	2.18596	-0.669687	1.1188	-1.03645	1.11204	0.192674	0.415817	-1.90153	0.371755	0.214488	-0.461955	1.60316	0.864693	-1.4074	2.34233	-0.0803964	-3.00088	-0.516224	0.0609025	0.626794	0.161743	-0.503681	1.22314	-0.768343	1.044	-1.05907	0.970873	-1.1583	-1.54142	-1.25875	0.467765	0.482435	0.236008	-5.44804	0.268491	-0.0598069	-0.149226	1.18065	-1.41553	-2.67937	-0.0894652	0.590742	-0.122193	0.0628923	-0.475109	-1.38537	0.75269	-1.675	0.0783303	0.868276	-1.041626e+002	-9.793138e+002	-1.083476e+003
520	-1.4592	1.47589	-1.19981	-3.71592	-1.46421	-0.806718	-1.27558	0.238673	0.749434	0.529294	0.385607	0.122907	1.29582	1.28455	1.29476	1.25619	1.29981	-3.43498	2.57266	1.22669	-0.905439	0.440493	1.65209	0.45775	-1.54822	0.966568	0.214488	0.74138	-1.2939	0.643683	-1.54728	-0.616125	-0.504678	-2.5317	-0.516224	0.0106285	-0.305303	1.74352	-1.32824	1.00352	-0.904814	2.46622	0.0851254	1.60562	-1.02676	-1.37341	0.0234045	-0.547452	1.14156	0.224501	-5.52563	1.09949	0.0269354	-0.261094	1.22619	-1.19658	-1.49263	1.15196	0.0134802	-0.123479	-0.0957249	-0.444068	0.21676	2.3162	-1.68008	0.507116	-1.56789	-1.141243e+002	-9.875253e+002	-1.101650e+003
530	-1.50077	1.91915	-1.18063	-3.69	-1.93069	-0.757449	-1.72031	0.213964	0.625423	0.60306	0.40422	0.211597	1.29866	1.10276	1.29587	1.20379	1.29906	-0.390644	-0.268819	0.886752	-1.26562	-1.31456	0.687241	1.38332	-1.69207	0.572758	2.1521	-1.48214	-0.093153	0.697701	-1.24358	0.527256	-1.59452	-4.33524	-0.454711	-0.202509	-1.55989	0.126731	0.469866	0.914961	-0.285298	-0.301638	-0.253684	1.86045	-1.07945	-1.00692	1.13923	-1.73426	0.777554	0.179116	-5.04219	-0.423234	2.36369	0.633213	1.16044	-1.34587	0.147187	-1.20861	-0.109643	0.00564411	0.383613	-0.679863	-0.166807	1.2188	-1.54312	0.362682	1.96202	-1.092350e+002	-9.752397e+002	-1.084475e+003
540	-1.28181	1.46926	-1.15791	-3.75529	-0.836285	-0.886527	-1.09127	0.153307	0.576872	0.499097	0.426564	0.0059122	1.29831	1.23298	1.29396	1.20036	1.29825	-1.8949	0.178605	0.974351	-0.731337	-1.29869	0.687241	0.802843	-1.73783	0.641138	0.885313	1.62341	-0.171551	0.610353	-1.20655	0.704875	0.530166	-4.6656	-0.84392	-0.395212	1.18991	1.32682	-0.721564	1.14174	-0.325942	0.717443	-0.111885	0.137064	-1.28394	-0.996592	0.338581	1.65234	0.777554	0.36273	-4.73067	-2.92725	-0.758912	1.80234	1.25429	-0.958831	-0.291649	1.00466	-0.109643	-0.155139	0.539189	-1.05539	-0.150603	0.982178	-1.76404	0.554495	0.406467	-1.051790e+002	-9.772211e+002	-1.082400e+003
550	-1.20816	1.18165	-1.22386	-3.75529	-2.71368	-0.904112	-2.67566	0.181087	0.506488	0.499666	0.428281	0.191401	1.29989	1.24317	1.29547	1.2208	1.29963	0.017919	-0.93122	1.0278	-0.703159	-0.0874996	-0.57584	1.1419	-1.6561	0.886406	1.04893	-1.28067	-0.171551	0.918973	-0.781453	0.23033	-0.431559	-4.57019	-0.721423	0.314932	0.201508	-0.656187	0.594669	1.28195	-0.404737	0.93272	1.75725	1.61607	-1.84102	-0.975869	-0.13367	-0.251451	1.66721	0.54223	-4.83301	-0.390891	-0.245847	1.49359	1.45229	-0.773929	-1.68348	0.131483	1.0371	-0.221869	0.232568	-0.344387	2.48868	0.848228	-1.87243	1.01554	-1.74191	-1.049670e+002	-9.815027e+002	-1.086470e+003
560	-0.504295	1.33512	-1.27907	-3.72603	-1.85665	-0.904112	-3.50457	0.179048	0.547667	0.494223	0.38939	0.128268	1.29989	1.20465	1.29699	1.18934	1.29961	-0.298073	1.87212	1.45087	-0.729045	-1.32294	-0.281124	0.451062	-1.64387	0.795595	-1.7329	1.47764	0.579692	1.0514	-0.796949	0.107746	-1.34883	-4.76966	-0.470018	0.05702	0.201508	1.13952	-0.289199	1.15946	-0.404737	0.374579	0.709689	1.39862	-1.17109	-0.836411	-0.13367	0.695551	1.553	0.625539	-5.06138	1.33881	-0.392695	0.996518	1.44934	-0.82314	-0.282548	0.131483	1.70117	-0.158023	0.414113	0.752678	-1.90593	0.524224	-1.37079	1.26332	-1.59455	-1.090926e+002	-9.723826e+002	-1.081475e+003
570	-0.691955	1.33512	-1.27419	-3.73859	-0.980188	-0.976678	-0.988925	0.24588	0.547667	0.491817	0.37136	0.141893	1.29845	1.26242	1.29864	1.24306	1.2995	0.365503	1.66276	1.68675	-0.0824385	0.245365	1.82811	-0.313042	-1.53476	1.09178	-0.927834	0.167904	0.435187	1.23309	-0.410953	-0.490521	1.16587	-5.18087	-0.530336	-0.538228	-0.231365	1.63469	1.04732	1.45725	-0.0900617	-1.27555	0.757058	0.288133	-1.20888	-0.947593	-0.791022	0.715339	0.34891	0.364459	-5.28536	1.42533	-0.718247	0.964792	1.34783	-0.824085	-0.365707	-0.145414	1.41571	-0.422435	0.740143	0.0979602	0.109986	0.524224	-1.50434	0.823754	0.0709547	-1.049585e+002	-9.794735e+002	-1.084432e+003
580	-1.60736	1.60787	-1.35822	-3.68537	-1.33037	-0.976678	-2.05571	0.078278	0.617264	0.463493	0.408959	0.299925	1.29773	1.27745	1.29155	1.20717	1.29997	-0.612218	-0.911114	1.8459	-0.564674	-0.541536	-0.367777	1.15522	-1.5465	1.14688	-0.105698	0.142054	-1.34713	0.931263	-0.814726	0.123211	0.0355691	-4.64633	-0.447887	-0.168242	0.108753	0.55967	0.528498	1.51211	-0.237898	0.58251	-0.184466	0.856812	-1.05856	-0.653914	-1.20367	-0.706056	0.302368	0.548882	-4.79568	-1.08109	-0.394657	0.964792	1.79933	-0.738382	-0.863896	-0.0481868	1.41571	0.430674	1.02521	-0.124778	-0.721302	0.377216	-1.9702	0.514334	-0.122992	-9.919976e+001	-9.762509e+002	-1.075451e+003
590	-1.35487	1.72297	-1.35822	-3.68537	-1.20648	-0.992422	-1.89325	0.0265838	0.606836	0.449259	0.40668	0.170618	1.29967	1.24761	1.28515	1.21138	1.29981	-0.612218	0.891961	1.34421	-0.320821	-1.51189	-0.771184	0.434365	-1.46415	0.751661	0.247975	0.99078	-0.17236	1.27538	-0.610249	1.90428	0.375171	-4.55675	-0.447887	0.369713	0.144099	1.28039	-0.0610746	1.71645	0.176069	0.58251	-0.822015	1.68794	-1.04521	-0.464199	1.45913	-1.50606	0.243867	0.510888	-4.40981	-0.403425	-0.952637	1.74125	1.83728	-0.68453	-1.44639	1.49719	0.387651	0.129147	0.529368	-0.0761573	-0.407281	0.664369	-1.81936	0.97282	-0.487539	-1.018297e+002	-9.779530e+002	-1.079783e+003
600	-1.21456	1.61312	-1.33644	-3.75317	-1.55897	-0.977544	-0.130754	0.0167124	0.561372	0.422399	0.450322	0.18493	1.29962	1.21106	1.29442	1.17984	1.29981	1.60567	-0.41728	1.70702	-0.466567	-1.31844	-0.0326515	0.0907504	-2.12465	0.397429	-0.0478136	-0.312241	-0.17236	1.29113	-0.684249	1.90428	-0.124785	-4.18961	-0.290153	0.0766336	-0.915117	0.25851	-1.06464	1.72128	-0.00931814	-0.0828316	0.393633	0.964072	-1.04521	-0.732078	0.290946	-0.752721	0.952622	0.510888	-4.43547	-1.03026	0.440972	-0.6015	1.81883	-0.732803	-0.808927	-1.8511	-0.233821	0.199243	0.568319	-1.33912	-0.620355	0.02936	-1.42783	1.0092	0.97794	-9.577349e+001	-9.816326e+002	-1.077406e+003
610	-0.496692	1.19849	-1.32154	-3.73404	-2.08885	-0.961722	-2.63455	0.128797	0.463093	0.445132	0.410727	0.00718064	1.29991	1.25185	1.29611	1.27168	1.2993	-0.0779862	0.608651	1.61772	-0.727366	-1.44749	0.163635	0.642087	-1.9811	0.391195	0.37308	0.258855	1.15069	1.06149	-0.424731	-2.64651	0.370249	-4.11302	-0.26425	-0.1266	0.586432	0.29437	0.437317	1.66177	-0.237896	1.22335	0.546215	0.852446	-1.04877	-0.900238	-0.94853	-0.770285	0.590144	0.404397	-4.47266	1.42933	-0.715037	1.16247	1.51129	-0.874834	0.524981	-0.973069	1.91304	0.196968	0.805391	-1.19781	-1.34113	0.825932	-1.64511	0.732352	0.97794	-9.906205e+001	-9.873723e+002	-1.086434e+003
