iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnkufrac(1)	M_lnCltot(1)	M_lnClmet(1)	M_lnVdist(1)	M_lnVdistmet(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnkufrac(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	GSD_Ccpt(1)	GSD_Cmet(1)	GSD_Qu(1)	GSD_Q_fec(1)	GSD_Qu_met(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnkufrac(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnkufrac(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnkufrac(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnkufrac(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnkufrac(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnkufrac(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnkufrac(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnkufrac(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	lnFgutabs(1.9)	lnkgutelim(1.9)	lnkufrac(1.9)	lnVdist(1.9)	lnVdistmet(1.9)	lnFgutabs(1.10)	lnkgutelim(1.10)	lnkufrac(1.10)	lnVdist(1.10)	lnVdistmet(1.10)	LnPrior	LnData	LnPosterior
640	-1.02185	1.12418	-1.30227	-3.70855	-0.687347	-1.01351	0.443892	0.109012	0.580814	0.43846	0.449526	0.0267513	1.29875	1.11722	1.29767	1.16784	1.29989	1.15897	-0.843487	1.38927	-0.349075	0.205473	-1.25862	1.14152	-1.90111	1.19509	0.389613	-1.1132	-0.0812168	0.915478	-0.685841	0.25713	0.233219	-3.80172	-0.584987	0.285825	0.548525	2.12105	-0.355334	1.3276	0.0313852	0.757054	-0.432315	2.35725	-1.30094	-0.350963	0.644354	0.00621048	0.772613	0.189132	-4.06129	0.241962	0.836834	1.41031	1.78477	-0.327475	0.169672	-0.230292	0.608684	-0.0102733	0.475694	-0.179108	0.150978	0.67962	-1.90071	0.859723	0.728071	-9.326383e+001	-9.793052e+002	-1.072569e+003
650	-1.94231	0.850217	-1.30227	-3.72992	-0.098592	-1.05102	-0.827017	0.049535	0.690288	0.454203	0.462668	0.33711	1.29956	1.1393	1.2989	1.12355	1.29938	0.590318	0.630424	1.59958	-0.0460156	2.2816	-1.4326	0.131214	-2.03586	1.132	1.05101	-0.154303	-0.652958	1.13127	-0.775456	0.605837	-0.412324	-3.30638	-0.583029	-0.0734464	-2.14948	-0.430214	-0.102959	1.47494	-0.118033	-0.997097	0.0837877	1.42842	-0.84058	-0.577893	-0.3176	-0.558662	2.14898	0.663176	-3.77864	-0.47948	0.818345	1.23723	1.63314	-0.303921	-0.318389	1.53652	0.822215	0.196748	0.689365	0.755283	-0.979416	0.597092	-1.97723	0.859723	0.728071	-9.935901e+001	-9.783902e+002	-1.077749e+003
660	-2.13036	1.32936	-1.24272	-3.69043	-1.9778	-1.10147	-0.341057	0.0081838	0.662055	0.401475	0.496315	0.089618	1.29828	1.24044	1.29819	1.13358	1.29892	1.6632	0.123072	1.28524	-0.395394	0.649348	0.749826	0.69155	-2.04792	1.04638	0.340996	-1.14669	0.658908	1.10983	-0.472521	1.5342	-0.569895	-4.01304	-0.33592	0.249732	-1.59322	0.867662	0.85556	1.5399	0.354098	-1.12178	-0.0755282	1.58965	-2.09768	-0.285174	-0.558246	1.01352	0.122581	0.561958	-3.77731	-0.777972	1.13997	2.04431	1.539	-0.571637	0.270137	0.0729958	0.290841	-0.0902743	0.703004	1.44025	-1.15992	1.11322	-2.08237	1.19123	1.49528	-9.893771e+001	-9.807508e+002	-1.079689e+003
670	-0.895962	1.63487	-1.1806	-3.7919	-1.75106	-1.0474	-1.70835	0.238474	0.702845	0.468924	0.490212	0.0240847	1.29962	1.27169	1.29819	1.17218	1.29956	-0.0401292	-0.137134	1.21353	-0.49156	1.36584	0.640032	0.517497	-1.88054	0.778704	0.580696	-0.558816	1.35665	0.747502	-0.511517	-0.812443	0.203725	-3.93222	-0.882838	0.11085	0.0830597	0.481462	0.283901	1.45647	0.0760952	0.29136	0.668942	1.16444	-1.16635	-0.507266	-0.474285	0.971043	0.339901	0.211707	-4.05855	-0.280441	0.65721	1.05077	1.34969	-0.276945	0.674428	1.22557	1.46397	-0.211173	0.525827	0.271168	0.721621	1.11322	-1.79601	1.00572	-0.0127857	-9.287837e+001	-9.782687e+002	-1.071147e+003
680	-1.07551	1.48328	-1.23877	-3.74073	-0.936859	-0.986559	-3.37745	0.119014	0.537843	0.454276	0.501008	0.131795	1.29966	1.29015	1.29895	1.29957	1.2986	1.20193	1.06358	1.21353	-0.390005	-0.465074	0.959456	-0.343529	-1.55103	0.769993	-1.56425	-0.226568	1.40352	1.08767	-0.723176	-0.885991	-2.08562	-4.31552	-0.276845	0.36627	0.186135	0.474097	-0.617687	1.28178	-0.106423	-0.392593	-0.0562145	0.93163	-1.61516	-0.621271	-1.16105	-2.64137	0.667221	0.397025	-4.21591	0.883967	0.294491	0.136552	1.46601	-0.601537	1.35364	0.823376	2.40572	-0.489401	0.506629	-0.829528	0.425732	0.42541	-1.85577	0.84597	-0.738736	-1.055416e+002	-9.788929e+002	-1.084434e+003
690	-1.87556	0.988616	-1.21377	-3.71921	-3.36152	-1.00778	-2.28083	0.168036	0.577406	0.391796	0.460589	0.510551	1.29993	1.17438	1.29223	1.26023	1.29822	0.476815	-0.341417	1.67849	-0.390005	-0.382644	-0.469126	0.834079	-2.22714	0.839734	-0.960365	-0.838472	0.0858689	1.45819	-0.136258	0.633175	2.08394	-2.83995	-0.621539	0.459676	0.380314	-0.692775	-0.461416	1.5733	-0.0104857	-0.663138	-1.43804	1.33196	-1.3307	-0.330975	-1.47445	0.614613	1.21522	0.626274	-4.18609	0.705055	-0.347268	1.10769	1.60288	-0.333041	-1.06939	0.814233	1.2581	-0.159728	0.522803	-0.989199	0.18932	0.85877	-2.623	0.808692	-0.582812	-9.616797e+001	-9.834392e+002	-1.079607e+003
700	-1.59806	0.838846	-1.21377	-3.6688	-2.19543	-0.995713	-1.1437	0.137791	0.791007	0.343363	0.46196	0.0481792	1.29999	1.1945	1.29612	1.14172	1.29998	-0.637545	-0.554217	1.39743	-1.10748	 -1.2	0.754962	0.790532	-2.30213	1.04458	1.48886	-1.86893	0.722784	0.976795	-0.763938	-0.105054	0.65657	-2.14383	-0.746992	0.134437	0.0687472	1.63617	1.00042	1.82702	0.144658	0.544685	-0.397024	0.978716	-1.55369	-0.727672	-1.37656	-0.99565	0.926284	0.459328	-4.27104	1.72859	2.10749	1.22711	1.93411	-0.316499	0.121093	-0.199922	0.942427	0.021494	0.634321	0.746583	1.18798	0.952463	-3.14159	0.430315	-1.34002	-1.010014e+002	-9.828446e+002	-1.083846e+003
710	-1.52232	1.24226	-1.17574	-3.69834	-1.31646	-0.995713	-1.31293	0.0142823	0.872934	0.405068	0.407808	0.133849	1.29865	1.19629	1.29398	1.12197	1.29972	1.43558	1.04267	1.56993	-0.54804	1.20447	1.60151	0.432354	-2.35822	1.00749	-0.874408	1.24274	0.963846	0.900319	-0.532478	-0.531971	2.40511	-2.64586	-0.545325	0.693726	0.604792	-0.517799	1.53238	1.48753	0.22043	-0.61422	0.406332	0.978716	-1.55369	-0.571859	-0.0578927	1.13655	0.999193	0.0115893	-4.4608	1.10876	2.31175	0.479119	1.54752	-1.04709	-0.116182	0.35561	0.144016	-0.512658	0.49604	-1.6603	-1.01319	1.2851	-2.82323	0.430315	-0.286367	-1.055812e+002	-9.803991e+002	-1.085980e+003
720	-0.195958	1.34538	-1.19593	-3.66817	-1.31639	-0.976416	-1.81197	0.188898	0.712746	0.394473	0.489042	0.163342	1.29951	1.15067	1.29899	1.15048	1.29977	-0.409436	1.70499	1.2129	-0.0645083	0.98094	-0.16784	1.05902	-2.18556	1.07648	0.362308	0.750134	-0.973391	0.812304	-1.28676	0.420428	1.57966	-2.81665	-0.666469	0.293114	-0.0726165	0.375546	-0.299023	1.63969	0.235597	0.284651	-0.907221	0.431785	-1.51074	-0.538278	0.980227	-1.55743	0.995618	0.210831	-3.96859	-1.51954	0.612442	0.310236	1.47094	-0.546256	-0.697219	0.432701	0.895863	-0.119369	0.753961	-1.35294	-0.516269	1.2851	-2.46809	0.635116	-0.0714707	-9.578697e+001	-9.779167e+002	-1.073704e+003
730	-0.0644473	1.5559	-1.10081	-3.70373	-0.810726	-0.984138	-0.232038	0.184373	0.858807	0.382963	0.455847	0.179414	1.29649	1.17019	1.2991	1.16512	1.29933	-1.09619	0.878424	1.2129	-0.077804	-1.8799	-0.121579	0.349696	-2.07795	0.950155	0.714068	0.85002	1.91417	0.965855	-0.283257	0.502463	0.489255	-2.99505	-0.895892	0.135126	-0.0726165	-0.87321	0.608857	1.36726	0.206162	0.213688	-1.4168	1.11083	-2.0663	-0.639393	1.15431	-0.078949	2.62652	-0.397961	-4.17245	1.03605	-0.00899058	0.667262	1.51383	-0.492488	-0.355491	2.13158	2.70244	-0.462877	0.498813	0.00306458	0.262917	0.463763	-2.91652	0.908737	-1.40386	-1.091679e+002	-9.769727e+002	-1.086141e+003
740	-1.79162	1.17867	-1.02498	-3.73905	1.26714	-0.989324	-2.25682	0.0740753	0.781915	0.385133	0.456837	0.179414	1.29893	1.19694	1.29638	1.1207	1.29905	2.02295	0.372877	1.29985	-0.077804	0.579152	0.13129	1.26785	-2.33637	1.25587	0.374498	-2.15527	-0.880606	0.319939	-1.37691	1.24079	0.489255	-3.13027	-1.51514	-0.383959	-0.314448	-0.767681	0.791925	1.12522	-0.0451083	-0.685645	1.05519	1.04532	-1.99399	-0.772192	-1.49947	-0.785584	0.659308	-0.38331	-3.96009	0.812282	-0.272663	0.728734	1.1533	-0.560245	-1.06937	-0.506057	2.39835	-0.769894	0.60644	0.774926	-0.777576	1.12084	-2.6095	0.919479	-0.353745	-1.095573e+002	-9.774836e+002	-1.087041e+003
750	-1.52528	1.3371	-0.947579	-3.71557	-1.26831	-1.02348	-1.86463	0.0241768	0.614202	0.369061	0.447994	0.0090621	1.29777	1.1001	1.29865	1.20871	1.29989	-2.44373	0.372877	1.26864	-0.077804	0.087462	-1.32065	-0.267223	-3.25397	0.955067	-1.61592	-0.808994	-0.631574	0.393977	-0.372482	-0.826	0.41995	-3.71958	-1.42077	0.411638	0.786231	1.82954	0.138557	1.12932	0.317852	-0.0251981	1.04917	1.17252	-2.40833	-0.620113	0.458038	0.193302	-0.0249921	-0.487731	-4.02965	0.105982	-0.225849	0.728734	1.00277	-0.393703	-1.60644	-1.26207	1.33306	-0.765298	0.498092	0.426991	-0.327538	0.313373	-3.27143	0.890541	0.0753089	-1.023671e+002	-9.769432e+002	-1.079310e+003
760	-1.10338	1.26273	-0.923479	-3.67494	-2.42452	-0.969425	-1.7158	0.182636	0.491783	0.456685	0.411225	0.336566	1.2989	1.13875	1.29857	1.28609	1.29958	-0.528017	-0.451791	1.00853	-0.608422	-0.0064827	1.50099	0.216514	-2.43068	0.988398	-0.00162197	-0.27824	-1.03974	0.174629	-1.33584	2.84031	0.299367	-3.8004	-1.3606	0.622062	-0.676101	0.587908	0.19598	0.358357	0.00257744	0.684589	-0.138001	1.4776	-2.06602	-0.32823	-1.51584	-0.292611	1.93198	-0.822663	-4.57081	-0.534558	0.0410159	-0.183645	1.04008	-0.673906	-1.88032	0.758931	0.400086	-0.830641	0.633512	-0.232163	0.158735	-0.474337	-2.65811	0.833501	-0.0914659	-9.999550e+001	-9.888792e+002	-1.088875e+003
770	-2.13767	1.12634	-0.95342	-3.64569	-2.06369	-0.966824	-0.895063	0.153585	0.541244	0.480212	0.439408	0.0164314	1.29995	1.11074	1.29699	1.26629	1.29883	1.14714	1.47213	0.335997	-0.591839	0.450093	-0.729084	-0.120402	-2.78132	1.02187	-0.692227	-0.179288	-0.216105	0.379272	-0.727778	-0.856896	1.55845	-3.94037	-1.3066	-0.0749736	1.73492	0.587908	1.07674	0.740001	0.213604	1.63764	-0.463046	0.711391	-2.15069	-0.625992	0.532506	0.511389	0.749638	-0.381164	-4.11836	-0.545264	0.413161	1.06285	0.64488	-0.728644	-0.465577	0.922725	-0.234118	-0.59741	0.569587	-0.530187	-1.18035	2.43551	-2.173	0.952615	-0.0914659	-9.616395e+001	-9.843371e+002	-1.080501e+003
780	-1.48348	1.20275	-0.866581	-3.7176	-2.62429	-1.01501	-2.73826	0.0144001	0.738179	0.441935	0.540685	0.218309	1.29985	1.2001	1.29608	1.14329	1.29977	0.35017	-0.85117	0.791638	-0.50412	-0.679929	-0.454795	0.598738	-2.60501	0.750307	-0.259239	-0.0590149	-0.216105	0.346465	-0.473262	-0.134763	-0.876301	-3.67121	-1.57139	-0.447333	-0.830097	0.1797	0.23095	0.498834	0.0926703	1.30252	1.45643	1.15947	-2.62185	-0.565323	-0.0377289	0.511389	0.177399	-0.315987	-3.54527	0.715093	1.20148	0.414794	0.467534	-0.651383	1.24755	-1.93203	1.99984	-0.659181	0.654593	-1.13458	-1.18035	-0.161438	-2.39296	0.952615	-0.472781	-9.842985e+001	-9.772122e+002	-1.075642e+003
790	-1.05614	1.75997	-0.842021	-3.72744	-3.52474	-1.03759	-2.98164	0.138672	0.817823	0.505995	0.505247	0.0950801	1.29971	1.25971	1.29485	1.11426	1.29995	0.0366517	-0.700961	0.358702	-0.0442691	-0.878869	1.27234	0.573888	-2.35849	1.03832	0.0923425	0.90421	-0.92179	0.0765573	-0.778358	0.529441	0.572224	-4.06306	-1.12217	-0.189276	-1.21173	-0.0336861	-0.554905	0.746166	0.182843	-0.508119	-1.4818	0.933825	-1.68418	-0.432539	0.0630322	-0.103136	0.146564	-0.584642	-3.70744	-0.260677	1.14704	1.30298	0.440227	-0.308691	-0.142504	0.513768	1.0789	-0.659181	0.49768	0.828139	-1.18035	-0.161438	-2.46301	0.695735	-0.472781	-9.726286e+001	-9.783628e+002	-1.075626e+003
800	-1.86018	1.50907	-0.87321	-3.7428	-1.41947	-1.07441	-0.468691	0.249423	0.800114	0.571236	0.567314	0.13863	1.29989	1.21705	1.29375	1.18044	1.29771	0.0467129	1.35059	0.65217	-0.0442691	-0.878869	-0.140356	0.92402	-2.12056	0.930648	0.860676	0.445207	-0.92179	-0.0980511	-0.66361	0.0264248	-0.78964	-3.46417	-1.25131	0.149682	-1.02406	-0.965236	0.218202	0.483486	0.0574085	-0.358213	0.70956	0.662666	-1.68418	-0.354323	-1.10019	-0.103136	0.427614	-0.230369	-3.57708	0.209302	-0.635434	0.654092	0.67111	-0.493082	0.252443	0.691083	0.240623	-0.579294	0.484574	-0.650129	-1.80366	-0.272067	-2.00831	0.966713	-1.13884	-9.254396e+001	-9.813557e+002	-1.073900e+003
810	-1.94733	1.72117	-0.905642	-3.73218	-1.18231	-1.01921	-0.863357	0.231581	0.919831	0.574397	0.495635	0.077102	1.29766	1.12153	1.29467	1.13553	1.29791	-1.35974	0.144345	0.55154	-0.0442691	0.799243	-0.413886	-0.0643505	-2.04086	0.761978	-0.840294	-1.54995	0.144386	0.167553	-0.259191	1.65607	-0.78964	-3.12455	-1.03957	-0.206768	0.234791	-0.739173	-0.421097	0.483486	-0.0263284	0.0610993	0.594128	0.502779	-1.68418	-0.640123	-0.881384	0.638339	0.692989	-0.169247	-3.82799	-0.295016	-0.894356	1.37562	0.416107	-0.61238	0.466825	-1.47764	-0.0884924	-0.79054	0.554866	1.06758	-0.174905	0.779011	-2.05001	0.776353	1.33659	-9.591609e+001	-9.769364e+002	-1.072853e+003
820	-1.83361	1.12836	-0.926538	-3.74992	-0.444304	-0.990907	-0.863357	0.341065	0.730006	0.555834	0.426585	0.251102	1.29835	1.1531	1.29559	1.14223	1.29982	1.89435	-0.179414	0.55154	-0.105126	0.799243	-0.0260291	1.04791	-2.04086	0.820009	-1.39976	0.0127842	0.602165	0.498054	-0.581033	1.37097	0.611418	-2.92019	-1.03018	0.290376	0.234791	0.540147	-0.583178	0.631896	-0.171871	-1.36123	0.556957	1.08922	-1.68418	-0.616624	-0.824834	0.578432	3.38037	-0.277954	-4.24295	1.04507	-0.836743	1.10289	0.596025	-0.435553	-0.884115	1.14989	0.558873	-0.723448	0.634482	1.57064	-0.109579	2.12046	-1.64529	1.20773	-0.0155349	-1.029669e+002	-9.794078e+002	-1.082375e+003
830	-1.28305	1.26011	-1.00619	-3.71934	-1.01505	-1.01323	-1.05602	0.053015	0.648741	0.60408	0.481296	0.284192	1.29989	1.15823	1.29512	1.17171	1.29928	2.04626	-0.376816	0.83923	-0.295306	-0.874069	-0.606303	0.287763	-1.97124	0.780542	-0.450742	2.28285	-0.0203033	0.498054	-0.415653	0.351317	0.668659	-3.48145	-0.850244	0.589572	0.446587	1.29954	-0.814699	0.609362	-0.134881	-0.263092	0.238673	0.442761	-1.45565	-0.492489	-1.0632	-0.468549	0.45249	-0.173801	-3.83389	-2.38109	1.38211	0.497907	0.508294	-0.553568	-1.75949	-2.09456	1.46734	-0.393114	0.687419	0.895692	0.134662	2.12046	-1.83037	1.04204	0.230945	-1.006232e+002	-9.773059e+002	-1.077929e+003
840	-1.2875	1.51956	-1.00357	-3.67439	-1.04377	-1.01323	-1.05602	0.0331223	0.586999	0.622156	0.473244	0.0186967	1.29965	1.22274	1.29437	1.23984	1.29924	0.148633	-0.267401	0.83923	-0.635592	0.504871	-0.720738	-0.660405	-1.67259	1.10849	-2.37159	-0.723647	0.236509	0.370922	-0.306029	0.0157904	0.459998	-3.44149	-0.708966	0.988024	1.45224	0.772399	-0.349816	0.609362	0.122051	-1.38827	0.303027	0.47752	-1.45565	-0.282544	0.505965	-1.41462	0.788251	-0.182306	-3.98726	0.712817	-0.639812	0.312126	0.766167	-0.495348	-0.219845	1.10816	0.966283	-0.317157	0.790209	0.473409	0.00791285	2.07347	-1.69405	0.855238	0.230945	-9.179959e+001	-9.809625e+002	-1.072762e+003
850	-1.63941	1.18102	-1.05937	-3.71681	-2.28762	-1.0673	-1.3946	0.209197	0.805527	0.603942	0.490553	0.164966	1.29798	1.18654	1.29553	1.18772	1.29994	-0.795537	-0.57772	0.503494	-0.487325	-0.226803	-1.25152	0.727746	-1.67666	0.733958	0.77526	-0.629338	-0.27111	0.455634	-0.492014	0.24863	0.775665	-2.68993	-0.47008	0.432056	-1.28908	-1.04715	1.06579	0.609362	0.195686	0.912044	-0.376044	1.73826	-1.525	-0.503203	2.99865	-1.81332	0.751218	-0.109784	-3.97287	-1.00828	-1.0063	0.491304	0.766167	-0.197284	-0.10054	-0.448459	1.99091	-0.381213	0.776221	1.23161	0.00791285	0.101214	-1.95741	0.734711	-0.701853	-9.684770e+001	-9.783709e+002	-1.075219e+003
860	-0.805378	1.36159	-1.03938	-3.71181	-0.645857	-1.06914	-1.87378	0.299253	0.855483	0.683704	0.487354	0.040282	1.2993	1.23382	1.28952	1.25514	1.29899	-0.350266	0.861431	0.773984	0.143671	-0.0749101	-0.910206	0.858972	-1.48004	1.05418	-2.97032	-1.57504	-0.27111	0.455634	-0.178434	-0.0946616	0.410345	-2.65291	-0.561007	0.865988	-1.28908	0.21963	0.912316	0.489973	0.195686	1.33826	1.53749	1.07957	-1.525	-0.659849	-0.428056	0.627009	0.662794	0.0222281	-3.66633	-0.583853	-0.395619	0.235232	0.746217	-0.330108	0.207409	0.760433	0.833233	-0.381213	0.82228	-0.32519	-1.23469	0.710977	-1.55078	0.734711	-0.701853	-9.796051e+001	-9.788606e+002	-1.076821e+003
870	-0.554665	1.49999	-1.05358	-3.72691	-0.50678	-1.05643	-2.90279	0.184262	0.680908	0.574858	0.543011	0.292939	1.29966	1.12199	1.29651	1.23714	1.29954	-1.61484	1.39244	0.86729	0.0193418	-1.34749	0.581252	1.43283	-1.95832	0.779079	-0.421192	0.555381	-0.989028	0.55773	-0.435224	-0.863371	-1.85607	-3.66094	-0.777681	0.306181	-0.17032	0.160954	0.843855	0.712624	0.0949888	0.270657	0.304988	-0.717666	-1.20587	-0.452933	-0.422538	0.52344	1.0072	-0.178598	-3.46104	-0.907368	1.297	-0.249437	0.855109	-0.480808	0.234984	-1.04864	0.0179769	-0.381213	0.629919	1.02993	-0.677106	0.463224	-2.08423	0.719154	-0.701853	-9.790177e+001	-9.759930e+002	-1.073895e+003
880	-0.660546	1.3085	-1.01631	-3.73117	-0.848143	-1.03187	-2.47278	0.316692	0.545907	0.608127	0.563919	0.0948855	1.2986	1.13132	1.29697	1.20087	1.29862	-1.47942	0.326793	0.78351	0.160896	0.446013	-1.10031	0.343768	-1.5361	0.968989	-1.05704	0.555381	-0.798706	0.41777	-0.167144	0.409282	-0.701008	-3.84806	-0.960632	0.0690985	0.290832	1.78731	-0.0901039	0.671461	0.0453968	-0.14111	0.63913	0.189897	-1.4715	-0.567039	1.2656	0.385877	1.08609	-0.294619	-3.40945	1.59074	-1.00317	3.44209	0.764841	-0.507473	-1.24773	0.856193	2.19457	-0.381213	0.428374	0.507105	-1.54827	1.92701	-1.72662	0.777195	1.3688	-1.043217e+002	-9.803947e+002	-1.084716e+003
890	-0.340617	1.28198	-1.00446	-3.67956	-2.74032	-0.974715	-2.42603	0.0926753	0.560202	0.528847	0.586906	0.16118	1.29993	1.21611	1.29697	1.19039	1.29937	-0.661364	0.326793	0.78351	0.0189224	-1.5694	0.48862	1.19986	-2.0433	0.843041	1.27439	-1.23589	-1.62236	0.459395	-0.816307	0.448643	-0.417885	-3.87619	-0.976407	0.106523	-0.959358	0.300274	0.532215	0.739183	0.056091	0.443224	-1.41465	1.66314	-1.60866	-0.587141	0.795552	0.385877	1.6885	-0.0804732	-3.24229	-0.0256158	-0.420808	1.5513	0.931143	-0.227524	-2.23311	-1.25924	-0.46037	-0.510768	0.484983	-0.00585353	-0.261032	-0.021253	-2.23997	0.569148	0.129919	-9.581743e+001	-9.746313e+002	-1.070449e+003
900	-0.164376	1.20191	-1.00446	-3.71766	-0.801777	-0.971781	-2.29655	0.272763	0.560202	0.492791	0.666877	0.0981523	1.29993	1.25672	1.29203	1.18854	1.29819	-0.623682	-0.456482	0.569017	-0.506909	-1.18089	0.454729	0.7708	-2.32134	0.492344	0.256598	-0.0844258	0.0963125	0.151288	-0.405362	0.281572	-0.236248	-3.94022	-1.02403	-0.0406416	-0.959358	-1.21903	-0.832142	0.870381	0.0315518	-0.152867	0.16552	1.06327	-1.73761	-0.441134	1.29555	0.385877	0.904241	-0.135346	-3.09049	-0.0421428	-0.50302	0.466685	0.853705	-0.358439	1.32952	-0.294142	1.96096	-0.621823	0.318191	0.565365	1.14353	0.303528	-2.11234	0.555146	0.129919	-9.299178e+001	-9.789537e+002	-1.071945e+003
910	-0.298757	1.30945	-0.947482	-3.70057	-2.18646	-0.977055	-1.46277	0.153561	0.558789	0.531345	0.592093	0.245578	1.29949	1.2525	1.29988	1.22991	1.29973	-0.749194	-0.438026	0.569017	-0.292616	-1.49322	-0.686469	1.18092	-1.99457	0.749796	-0.347092	-0.17369	-1.05315	0.313052	-0.784624	0.828827	-0.236248	-4.11396	-0.976646	0.258739	-0.959358	0.266163	-0.26719	0.662226	0.141047	0.556785	0.0778465	1.61547	-1.72408	-0.462072	0.962897	0.385877	0.711671	-0.0696658	-3.27449	0.785613	-0.232481	0.18153	1.01548	-0.358439	-0.883567	0.518531	2.54955	-0.549554	0.482967	-0.388136	1.386	1.20176	-2.11808	0.886998	0.129919	-9.361185e+001	-9.730659e+002	-1.066678e+003
920	-0.0888276	1.05226	-0.947482	-3.68982	-1.45162	-0.970438	-1.78273	0.153297	0.590462	0.607924	0.523464	0.00684722	1.29945	1.20132	1.29988	1.19524	1.29973	0.344207	0.540052	0.682429	-0.21247	0.708617	0.883504	0.719507	-1.8298	0.925289	-0.390809	1.30487	-0.314306	0.455229	-0.229085	2.1389	0.248846	-3.67676	-0.814534	0.0194826	1.44834	-0.589283	0.00390929	0.438398	0.124947	0.155449	-1.80553	0.97196	-1.72408	-0.733213	-1.32345	-1.17203	0.697544	-0.535413	-3.40688	0.740903	0.217959	1.39755	0.634837	-0.304702	0.271777	1.72304	1.17333	-0.294515	0.605966	-0.644685	1.08135	0.503877	-2.12328	0.61218	0.426857	-9.421988e+001	-9.798117e+002	-1.074032e+003
930	-2.08358	0.904864	-0.884409	-3.67306	-0.306167	-1.08601	-1.55959	0.406423	0.835895	0.556213	0.514802	0.237165	1.29758	1.16763	1.29988	1.2867	1.29962	1.61766	0.899819	0.535015	-0.193301	-0.405477	-0.0124989	0.334003	-2.2457	0.954002	0.0155902	-0.644745	0.0966124	0.235438	-0.571881	0.0521941	0.0895498	-2.59778	-0.946976	0.276431	-0.396281	-0.765091	1.01695	0.427977	0.153909	1.42907	1.20972	2.05118	-2.0863	-0.258638	0.583721	0.405797	0.911026	-0.303962	-3.61371	-0.476138	-0.800785	1.90331	0.55651	-0.115432	0.195726	0.401778	2.11645	-0.538548	0.772608	1.05693	1.08135	1.48141	-2.27945	1.08102	0.698705	-1.010475e+002	-9.713957e+002	-1.072443e+003
940	-0.153189	1.21574	-0.907148	-3.69229	-0.519693	-1.12838	-1.89568	0.0883825	0.728941	0.566885	0.533073	0.122298	1.29987	1.28597	1.29988	1.24231	1.29998	-1.46819	-0.894067	0.350532	-0.531755	1.50958	0.649892	0.217111	-2.03282	1.2348	-0.720734	-0.212879	0.769826	0.235438	0.00705111	-0.71533	-1.0679	-2.29939	-0.942236	0.805161	-1.18903	0.334527	-0.0371216	0.427896	0.206273	0.12359	-0.341618	0.767954	-2.16025	-0.323138	0.189821	0.0518513	0.911026	-0.54472	-3.04499	0.616821	-0.479432	1.15746	0.683879	0.0364219	0.0286776	-0.0851538	0.678653	-0.514204	0.893042	-1.3206	-1.60468	1.94761	-2.17685	1.08102	1.40955	-9.338728e+001	-9.785053e+002	-1.071893e+003
950	-1.54817	1.29645	-0.944303	-3.67566	0.557068	-1.12748	0.19636	0.151427	0.788434	0.593215	0.546866	0.0449029	1.29966	1.18371	1.29626	1.2304	1.29989	0.84557	-0.730676	0.350532	-0.139218	0.289263	0.0421377	0.0291335	-2.29385	1.05227	1.39658	-2.25693	1.05219	0.235438	0.0137338	-0.184078	-0.849631	-2.80633	-0.50654	0.795717	0.874285	-0.516823	0.350651	0.421282	0.352188	0.41289	-0.458581	1.01003	-1.66248	-0.131558	-0.69534	-0.903456	0.881133	-0.226693	-3.12796	0.893542	-0.483065	1.73902	0.681425	-0.18333	1.01182	-1.08087	-0.517946	-0.479987	0.710896	-0.542512	0.386669	-0.308632	-1.96706	1.18289	0.284044	-9.455203e+001	-9.811409e+002	-1.075693e+003
960	-2.22937	1.34356	-0.933926	-3.71743	0.0591408	-1.11956	-1.27794	0.347017	0.653008	0.497547	0.565652	0.00597147	1.29934	1.21003	1.298	1.19505	1.29945	1.18233	0.943955	0.550796	-0.0239943	0.0949693	-1.59938	1.48732	-2.32147	1.01475	0.352167	0.453408	1.05219	0.367769	-0.134081	0.250224	-0.849631	-3.0138	-0.649984	0.922523	0.874285	-0.407476	0.586681	0.570719	0.317497	-1.04453	0.239217	0.454817	-1.66248	-0.127981	-1.02318	-0.970527	1.9778	-0.160735	-3.00772	0.637177	-1.50498	1.20534	0.511115	-0.271666	-0.445801	-0.548998	0.452685	-0.823676	0.667513	0.677529	-0.759196	2.04471	-2.19568	1.20752	1.11635	-9.631891e+001	-9.782525e+002	-1.074571e+003
