iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnkufrac(1)	M_lnCltot(1)	M_lnClmet(1)	M_lnVdist(1)	M_lnVdistmet(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnkufrac(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	GSD_Ccpt(1)	GSD_Cmet(1)	GSD_Qu(1)	GSD_Q_fec(1)	GSD_Qu_met(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnkufrac(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnkufrac(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnkufrac(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnkufrac(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnkufrac(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnkufrac(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnkufrac(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnkufrac(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	lnFgutabs(1.9)	lnkgutelim(1.9)	lnkufrac(1.9)	lnVdist(1.9)	lnVdistmet(1.9)	lnFgutabs(1.10)	lnkgutelim(1.10)	lnkufrac(1.10)	lnVdist(1.10)	lnVdistmet(1.10)	LnPrior	LnData	LnPosterior
630	-1.63694	1.49341	-1.25192	-3.69475	-0.238243	-1.21337	-2.22152	0.424312	0.732229	0.534554	0.605678	0.282514	  1.3	1.1737	1.29855	1.17603	1.29931	-0.863735	-0.255377	1.53386	0.080214	-2.0607	-0.805202	0.0448791	-1.65219	1.04177	-0.44827	0.793022	-1.12567	0.835966	0.0722229	-0.39227	0.880396	-3.52445	-0.476611	0.437517	-1.45784	-0.959658	0.245798	1.34803	0.461993	-0.489278	0.0152237	0.690465	-0.836217	-0.0376541	-2.0622	-0.552347	1.62461	0.287475	-2.57347	-0.941439	-0.537653	0.529981	1.24885	-0.195721	-1.11597	0.245215	0.675511	-0.188194	0.831177	2.07402	0.00851401	1.39906	-1.53144	1.19001	-0.26806	-1.003172e+002	-9.766202e+002	-1.076937e+003
640	-1.56804	1.74062	-1.39464	-3.72966	-0.807098	-1.23757	-0.0780427	0.349267	0.780941	0.507293	0.597542	0.247175	1.29964	1.1941	1.29475	1.1194	1.29996	1.22651	1.61446	1.58687	0.224698	1.98612	0.95876	-0.0509923	-1.72552	0.857913	0.380941	-1.21207	0.229419	1.34218	-0.0146994	2.32245	-0.550137	-3.56042	0.0132598	0.604143	1.6118	-0.40664	-0.248293	1.31437	0.196329	0.602419	-2.13941	0.200055	-0.823096	-0.0421694	0.733879	-1.73398	1.53519	0.373528	-2.61011	0.132309	-0.393649	-0.284966	1.66216	-0.195721	-0.176746	0.11854	0.650946	0.376349	1.02299	0.993112	-0.204076	1.46519	-1.25513	1.15278	-0.26806	-1.008416e+002	-9.784672e+002	-1.079309e+003
650	-1.29794	1.67891	-1.39844	-3.67295	-1.38482	-1.22409	-1.24096	0.363285	0.629345	0.486668	0.564615	0.258631	1.29905	1.12336	1.29991	1.19632	1.29775	-0.432683	-0.979705	1.42117	-0.14113	-1.12192	-0.180083	2.50664	-1.69918	1.1162	-0.690712	-0.680602	-0.314384	1.34076	-0.106555	0.442033	0.400844	-3.62303	-0.122305	0.898862	-0.324472	-0.474979	-0.355134	1.70497	0.561973	-0.477068	-0.609039	1.06567	-1.18032	-0.0894865	0.835227	1.44216	1.88554	0.642566	-2.9185	0.172911	0.607118	1.48152	1.50681	-0.0598761	-1.54904	-0.612507	-0.445853	0.628027	1.12064	-1.16822	0.730903	0.575654	-1.30117	1.32833	1.73766	-9.752956e+001	-9.780101e+002	-1.075540e+003
660	-2.29805	1.47679	-1.40802	-3.73207	-2.15679	-1.24848	-1.34939	0.223831	0.527647	0.473913	0.544779	0.0583413	1.29859	1.14533	1.29991	1.24576	1.29739	0.758632	-1.25207	1.71767	-0.201821	0.973881	-0.180083	0.836774	-1.53556	1.07335	0.458876	0.202542	-0.81779	1.25045	-0.101977	-0.656756	0.400844	-4.61977	0.089847	0.719376	-0.602733	-0.525983	-0.862961	1.78724	0.451492	-0.688391	-0.346019	1.2135	-1.09247	-0.226705	0.073367	-0.112186	-0.548565	0.607031	-3.21308	-0.174684	-0.0443453	1.0424	1.88096	-0.19838	0.0256164	-0.566249	0.972441	0.482207	1.04338	0.148499	-0.0493952	-0.00986001	-1.30117	1.28753	-0.339773	-8.920173e+001	-9.777556e+002	-1.066957e+003
670	-1.87849	0.914493	-1.4497	-3.68101	-1.26327	-1.24848	-1.44776	0.382288	0.544265	0.473913	0.501949	0.121965	1.29677	1.20701	1.29467	1.18106	1.2998	-0.460474	0.819298	1.45392	-0.252984	-0.00436575	1.53888	0.12898	-1.55813	1.34104	0.00817719	-0.733975	-0.671346	1.22433	-0.587293	-0.28216	-0.799372	-3.24027	-0.286737	0.873375	-0.11237	0.145913	1.53006	1.53821	0.47087	0.543031	-0.535281	1.88878	-0.828713	0.073614	-0.00241269	-0.424637	2.02511	1.32519	-3.22432	-0.0790969	1.39087	0.668169	1.59273	-0.0558573	-0.469524	-0.0783707	-0.468179	0.266852	0.730413	0.256448	-1.94316	0.844497	-1.62478	1.03871	0.37659	-9.051249e+001	-9.947308e+002	-1.085243e+003
680	-1.98948	1.46092	-1.44024	-3.72839	-2.72345	-1.28562	-3.19417	0.0305373	0.601371	0.473913	0.476623	0.184048	1.2974	1.13857	1.29023	1.14682	1.29804	-0.85322	-0.254237	1.61866	0.0726272	-0.171509	-1.15559	1.26741	-1.2845	1.50719	-0.860332	0.500272	0.657447	1.37177	-0.00713225	0.517918	1.2586	-3.679	0.149711	0.939777	0.764281	-1.25953	1.98695	1.99795	0.760466	0.54721	0.689712	1.88878	-0.880556	0.0383746	0.555584	0.158449	1.31596	1.08116	-3.16693	-0.561607	-0.157886	0.668169	1.7557	0.0388556	-0.319628	0.153788	0.554	0.277681	1.29498	-0.659957	-0.159529	0.756372	-1.26199	1.57564	1.18323	-9.481663e+001	-9.819391e+002	-1.076756e+003
690	-1.80098	1.40341	-1.46528	-3.65782	-2.6422	-1.30769	-2.16908	0.267686	0.671437	0.473913	0.533606	0.20863	1.29913	1.13484	  1.3	1.1268	1.29938	0.687473	-0.124964	1.8694	0.547058	-1.1408	0.0606671	1.20626	-1.35747	1.55581	-1.55919	0.093402	-0.652328	1.48158	0.0947422	1.23539	-0.349916	-2.87671	0.039813	1.16767	0.713232	-2.10294	1.61942	1.99795	0.719847	0.150728	0.80031	2.16597	-1.06811	0.224818	0.217138	0.856752	1.03505	0.390695	-2.79763	0.272691	0.553912	1.15014	1.93487	0.146029	-0.905353	-1.21243	0.728351	0.40103	1.12471	-0.0487909	1.1476	1.18838	-1.26199	1.59068	0.0568624	-9.615237e+001	-9.766475e+002	-1.072800e+003
700	-1.34024	1.36887	-1.49629	-3.69342	-2.15158	-1.32174	-1.46241	0.137846	0.649543	0.48599	0.471841	0.202789	1.29814	1.24537	1.29906	1.17201	1.2989	-1.05762	-0.635972	1.88689	0.394321	-0.768292	0.264357	1.11266	-1.19498	1.65588	-0.368172	-0.425075	-0.769606	1.37908	0.342746	-0.5207	-0.155422	-3.50081	0.300321	1.06638	0.787873	0.881479	-0.0788982	1.74191	0.725415	-0.31074	0.555632	1.45016	-0.839159	0.0436571	1.82004	0.124041	0.865444	0.482164	-3.09861	-0.444011	0.427943	1.46785	2.01364	0.0258927	0.570678	2.10526	-0.952535	0.599124	1.21952	0.161193	-0.950939	1.67122	-0.986538	1.71356	-0.0245352	-9.366280e+001	-9.801227e+002	-1.073786e+003
710	-0.305791	1.55131	-1.54833	-3.69897	-1.84419	-1.26119	-1.46241	0.084058	0.762816	0.48599	0.485152	0.271131	1.2976	1.13629	1.29647	1.1953	1.2984	-0.881429	0.220972	1.8994	0.0678451	0.819352	-0.308488	0.343082	-1.25949	1.13735	-0.979435	-0.132664	-0.0395877	1.63945	-0.549177	0.147771	-0.172782	-3.5022	-0.127288	0.98054	1.06571	-1.00399	0.70973	2.15164	0.719738	-0.153563	0.168564	0.748029	-1.00684	0.114963	-1.61327	0.524814	0.201765	0.513191	-3.3237	-0.404385	-1.48288	1.09012	1.96228	-0.272889	-0.11134	-0.877028	1.87496	0.741618	1.24805	-0.257046	-1.50464	2.07885	-0.837472	1.71356	-0.393091	-9.812954e+001	-9.906543e+002	-1.088784e+003
720	-1.09305	0.844772	-1.45218	-3.70123	-2.355	-1.26092	-1.46241	0.25988	0.574823	0.471924	0.50939	0.0407364	1.29927	1.29896	1.29603	1.12736	1.29942	1.40011	1.94926	1.8778	0.187056	-0.428424	-0.308488	1.69984	-1.46633	1.097	2.27033	-0.509464	-0.312473	1.49858	0.293718	1.51527	1.16914	-3.33545	-0.287188	0.484332	-0.0556754	1.45891	0.959652	2.02428	0.655071	0.117276	-1.00101	3.23837	-1.22904	0.0534478	-0.854771	-0.245331	1.90848	0.943378	-3.349	-0.0431221	-1.08162	1.96279	1.61205	-0.091964	0.979824	-0.666284	1.58744	0.579897	1.06115	1.61545	1.46079	0.773406	-1.34607	1.40248	-0.345282	-1.052414e+002	-9.815896e+002	-1.086831e+003
730	-1.52379	0.75888	-1.47176	-3.76245	-1.81685	-1.27781	-2.7338	0.365981	0.618468	0.494655	0.530079	0.0437208	1.29887	1.28735	1.29967	1.13925	1.29973	2.75435	0.106424	1.79655	-0.0127605	-0.649867	-1.98808	1.37731	-1.47069	1.16327	-0.176007	-1.83015	0.266738	1.48835	0.00474942	-0.285739	-0.613637	-2.97591	0.203628	0.63171	0.990848	0.387859	0.529791	1.66124	0.435313	-1.06773	0.398706	3.23837	-0.848174	0.00116546	0.322853	1.33786	2.04681	0.759216	-3.30201	-1.25547	0.508727	2.01706	1.63917	-0.116301	-0.445385	0.488414	1.6761	0.103158	1.05683	1.41129	-0.787758	2.0389	-1.49706	1.27087	2.87183	-1.115671e+002	-9.723932e+002	-1.083960e+003
740	-2.0402	0.969744	-1.362	-3.73125	-1.85659	-1.24376	-1.46146	0.0695441	0.55855	0.436202	0.440234	0.46923	1.29643	1.23555	1.29087	1.22387	1.29916	-0.0327667	-0.695903	1.5529	0.0133185	-0.505564	-1.73856	0.258639	-1.79435	1.17457	-0.726696	0.358774	0.459308	1.38818	-0.253266	-0.0640037	1.153	-3.58196	-0.177021	1.09747	-0.577659	2.01794	0.271687	1.5411	0.54243	-0.542424	-0.704277	1.49734	-0.778638	-0.0993735	0.378679	0.242038	1.59018	0.451872	-3.74575	0.488651	-0.389312	-0.224382	1.69158	-0.220542	-0.878524	0.326259	1.29735	0.186932	1.35626	0.766851	-1.2386	0.771674	-1.3981	1.74753	-0.163442	-9.328657e+001	-9.880245e+002	-1.081311e+003
750	-1.95546	1.80426	-1.3892	-3.71723	-0.503368	-1.24376	-2.17072	0.0695441	0.669871	0.452446	0.440234	0.119531	1.29884	1.23739	1.29873	1.20348	1.29904	2.12078	0.399481	1.73838	0.321777	-0.2859	0.222874	1.53353	-1.52652	1.26458	-0.808768	-0.298721	-0.577423	1.51919	-0.0928292	-1.55331	1.51672	-4.44891	0.186717	1.10522	1.31983	1.13345	0.153678	1.79945	0.604818	-0.098513	0.673874	-0.397316	-0.833954	-0.0610049	-0.389861	-0.920373	0.376144	0.22772	-3.74085	0.344459	-0.792324	-0.78212	1.72325	-0.382199	0.421099	-1.39862	0.327495	0.203616	1.40867	-1.54642	-0.268477	-0.177785	-1.69778	1.35258	-0.809013	-1.023830e+002	-9.791339e+002	-1.081517e+003
760	-1.63752	2.37773	-1.3892	-3.68812	-1.0941	-1.16336	-1.35841	0.100263	0.767346	0.452446	0.405611	0.0866776	1.29851	1.11604	1.29566	1.15137	1.29936	2.12936	1.13526	1.67892	-0.0728968	-0.0788006	0.222874	-0.784822	-1.60003	1.73452	-1.29054	-0.13286	0.212896	1.2471	-0.185718	0.801562	-0.368114	-4.16288	-0.198361	0.60857	-0.943439	-0.715816	-0.803473	1.79945	0.509016	-0.0869685	-1.66161	-0.397316	-0.990037	-0.174577	0.238673	1.42814	-0.586274	0.504186	-3.8435	-0.454751	-0.201386	-0.374954	1.86338	-0.218022	-0.433062	-1.61049	-0.20491	0.338309	1.6386	1.29226	-0.706508	-0.115568	-1.75503	0.874844	0.602121	-1.008112e+002	-9.799194e+002	-1.080731e+003
770	-1.9931	1.84178	-1.3575	-3.62719	-1.69916	-1.1326	-1.93055	0.172483	0.736543	0.452446	0.397517	0.168604	1.29878	1.13593	1.29527	1.12073	1.29639	-0.262971	0.503529	1.2603	0.136148	1.08595	0.222874	0.967259	-2.02603	1.76961	0.443745	-0.513456	-0.496176	0.991651	0.0380062	1.07258	-0.368114	-3.97118	-0.517046	0.249674	1.04514	-0.1433	-1.0366	1.99538	0.872864	1.53523	-0.61167	1.30751	-1.06399	-0.122489	0.175867	-0.155355	-0.0487007	0.242036	-4.23434	-1.2269	-0.990035	2.03354	1.99105	-0.196718	0.824549	-0.0917252	0.227623	0.317827	1.46402	0.608805	-0.16092	-1.1155	-1.47095	1.16786	-0.41949	-9.941697e+001	-9.958193e+002	-1.095236e+003
780	-1.9452	1.84178	-1.33685	-3.68006	-2.52452	-1.14719	-2.88351	0.123618	0.657345	0.446659	0.383883	0.085471	1.29711	1.10297	1.29797	1.16011	1.29926	0.531324	0.472033	1.5462	0.0713783	0.616185	0.222874	-0.0201706	-1.85962	1.67472	0.165962	-1.65316	-0.57113	1.15692	-0.170343	1.20716	0.859436	-3.7627	-0.466369	0.94738	0.0804597	1.23286	0.0234293	1.78465	0.677748	1.48393	-0.783396	1.894	-1.24417	-0.470182	-0.056379	-0.444744	-0.154594	0.46721	-4.65738	-1.58473	-0.693686	0.978618	1.65437	-0.277573	-1.10133	-0.187391	0.100927	0.362743	1.32638	0.00710987	1.29416	0.601649	-1.80868	1.38793	0.541595	-1.005663e+002	-9.751962e+002	-1.075762e+003
790	-0.0980271	1.97856	-1.3344	-3.69078	-2.69143	-1.11613	-2.13326	0.0966352	0.592043	0.432127	0.386536	0.198865	1.29678	1.10984	1.29618	1.23717	1.29945	-0.0358686	-1.67579	1.83405	-0.703325	0.657423	0.602521	1.87069	-1.85962	1.18746	1.93098	-0.0332678	0.570833	1.40989	-0.163588	-1.01453	-2.20277	-2.96897	0.221712	2.00038	0.678972	1.02676	0.776278	1.49223	0.806025	0.318447	-0.219185	1.68617	-2.05392	-0.454841	1.92075	-2.35965	0.00795768	0.414217	-4.44164	-0.303207	-0.374786	1.30958	1.98666	-0.314798	1.88807	-0.187391	-1.89053	0.362743	1.07886	-0.586458	1.60932	-0.498993	-1.60273	1.17842	-1.11995	-1.099511e+002	-1.002449e+003	-1.112401e+003
800	-1.48661	1.97567	-1.38001	-3.67048	-1.31324	-1.11343	-1.45175	0.136675	0.806879	0.428795	0.387884	0.0412501	1.29716	1.1754	1.29786	1.21755	1.29949	0.294951	-0.539935	2.00423	-0.0449521	1.84375	0.140698	0.330714	-1.99634	1.01113	-1.0285	-1.69879	-1.32217	1.61843	0.0584442	-0.591909	-1.22617	-2.96118	0.283434	1.53413	0.115328	-1.12639	1.51718	1.81199	0.585499	2.76099	1.58733	1.16319	-1.26742	-0.586292	-0.499603	1.89221	-0.557001	0.463722	-4.53726	-1.19391	-0.0788729	1.30999	2.06516	-0.294696	0.759881	-0.673566	2.69073	0.0955414	1.48193	-0.122939	1.46435	-0.10958	-1.37356	1.39866	0.57486	-1.124507e+002	-9.852895e+002	-1.097740e+003
810	-1.24598	1.1747	-1.41423	-3.69944	-2.06726	-1.16152	-2.38069	0.0414521	0.69976	0.46666	0.369483	0.18282	1.29979	1.18717	1.29844	1.23881	1.29956	0.829527	0.887266	1.8622	-0.161631	0.146175	0.140698	0.049109	-1.5797	1.37267	-0.444797	-0.0705585	-0.0239966	1.36792	-0.289184	-0.347292	-1.21955	-2.98095	-0.0876799	0.792778	1.25908	1.41735	0.760326	1.81314	0.82902	-1.48402	-1.70011	0.606012	-1.17769	-0.377129	-1.5159	-2.00473	-0.166993	0.176584	-4.48437	0.556709	-1.12636	0.993075	1.6356	-0.837157	-1.92924	-0.157439	1.24425	0.31223	1.18805	0.0250879	1.00831	-0.255225	-1.29388	1.16245	-1.0709	-9.903469e+001	-9.854424e+002	-1.084477e+003
820	-2.20896	1.58784	-1.41896	-3.65801	-2.99978	-1.15223	-2.44338	0.0866299	0.836772	0.463569	0.401142	0.127497	1.29979	1.1792	1.29681	1.22537	1.29848	-1.5389	1.64075	1.50843	-0.279473	-0.48714	0.835283	-0.959145	-1.5797	1.07743	0.241543	0.243105	0.137536	1.7092	-0.0827912	-1.29042	0.375235	-3.09992	0.1896	0.831244	0.231577	1.87654	-0.136088	1.76011	0.695992	-1.11955	2.33055	2.03215	-0.604555	-0.247427	0.71395	0.128064	1.83011	0.635252	-4.07635	0.854483	-0.777462	-0.452229	1.86951	0.189048	-1.41386	-0.169816	0.966418	0.0608036	0.898743	0.671612	-0.610244	0.743459	-1.24097	1.64022	-3.06824	-1.064352e+002	-9.885146e+002	-1.094950e+003
830	-2.02506	0.825821	-1.36392	-3.755	-1.46029	-1.14232	-2.28228	0.353072	0.794422	0.463569	0.383586	0.116777	1.2998	1.17549	1.29787	1.20152	1.2988	-0.842689	1.88344	1.27593	-0.0343461	0.106991	1.22915	0.550855	-1.57534	1.55109	-0.677395	-1.22888	0.864268	1.43565	-0.106689	-1.11736	-1.23181	-2.20151	0.0934203	0.507389	0.0503525	-0.936704	1.07216	1.8033	0.192036	-0.268946	0.268702	0.572724	-1.58025	-0.524343	1.74054	-0.0354678	1.14077	0.763331	-4.79311	-0.544594	0.864708	1.45471	1.88869	-0.131587	1.54401	-0.195541	0.547337	0.0354462	0.813969	0.876511	-0.223023	0.664237	-1.42879	1.37008	2.03096	-1.015785e+002	-9.855124e+002	-1.087091e+003
840	-2.06138	1.40783	-1.36392	-3.72415	-1.32469	-1.03023	-0.667374	0.295717	0.915093	0.470651	0.428996	0.0483173	1.29913	1.16837	1.29823	1.19167	1.29948	-0.962179	-0.346148	1.74632	-0.439587	-0.759058	1.22915	-0.212291	-1.42227	0.9266	1.15875	-0.173969	0.556381	1.40596	-0.0929616	0.551941	0.597833	-2.39093	-0.180429	0.432891	0.678571	0.942645	1.32081	1.53278	0.183276	-0.788549	1.04498	0.572724	-0.909519	-0.51665	0.193042	0.949774	0.589813	0.708005	-4.30812	-1.77323	1.29714	1.5873	1.7448	-0.647701	0.0328585	0.115334	-0.138671	0.162051	0.830573	-0.11336	-2.8206	-0.0423859	-1.56514	1.16935	-1.07327	-9.925317e+001	-9.766322e+002	-1.075885e+003
850	-2.27393	1.63757	-1.36668	-3.71268	-1.5202	-1.13844	-1.53213	0.151418	0.76291	0.504096	0.426039	0.26618	1.29813	1.27743	1.29334	1.10557	1.29925	-1.1313	-0.465599	1.57177	-0.129969	1.66997	-2.04214	0.11235	-1.42227	1.44888	1.06589	-0.827197	0.994068	1.41876	0.0214274	0.210931	0.0404858	-3.85538	-0.179898	-0.00174636	-0.0626637	0.948945	-1.04646	1.53278	0.193515	-0.0848449	1.09334	1.84016	-1.11108	-0.268949	-0.557304	0.309191	0.220363	0.371163	-3.90364	0.0133594	-0.774227	2.67341	1.69655	0.375408	0.206829	-0.479927	-0.23221	0.162051	0.711328	-0.473826	1.02581	0.00433683	-1.41788	1.02593	0.094696	-9.934851e+001	-9.804708e+002	-1.079819e+003
860	-0.567191	1.34247	-1.4339	-3.6673	-0.515718	-1.1326	-1.81947	0.38159	0.479508	0.504096	0.431701	0.0322608	1.29939	1.10019	1.29882	1.13517	1.29975	-0.458842	0.916981	1.65406	0.42551	1.11681	0.233239	0.11235	-0.991033	1.31215	0.759916	-0.836304	-0.0496565	1.36271	-0.118694	1.25596	-2.32014	-4.86432	-0.497229	0.770332	-0.339723	0.629548	0.812547	1.73219	0.632003	0.513874	0.190413	1.46078	-0.707709	-0.179097	-0.557304	1.19329	0.411571	0.919405	-3.82097	-0.594412	-0.767888	1.06861	1.75032	-0.331587	-0.129042	-1.74847	0.368819	0.537022	1.24819	-1.1356	1.47796	0.884178	-1.6746	0.896545	-0.198679	-1.020063e+002	-9.819064e+002	-1.083913e+003
870	-0.949735	1.74626	-1.39796	-3.66925	-1.80039	-1.16926	-2.73082	0.275366	0.601992	0.469997	0.455169	0.0505806	1.29941	1.25783	1.2932	1.24127	1.2999	-1.09294	2.64663	1.34794	-0.0658886	0.6476	0.247734	0.407051	-1.39211	1.37368	-1.33068	0.618077	-0.173299	1.53354	0.0758115	1.79979	-0.886318	-3.39075	-0.119137	1.0931	0.161062	0.269699	-0.761369	1.55446	0.278294	-0.600335	0.380478	0.516474	-0.928222	-0.299229	0.250114	-0.10236	-0.253085	0.397857	-3.59466	-0.678417	0.896043	1.60221	2.09123	-0.0777001	-0.486535	-0.181669	0.0103645	0.442358	1.18825	-0.381999	-0.0353535	2.54888	-1.54557	1.29534	1.48496	-9.825382e+001	-9.823233e+002	-1.080577e+003
880	-1.28892	1.48057	-1.41133	-3.72002	-2.99247	-1.16729	-2.79794	0.455397	0.703179	0.469997	0.46351	0.363434	1.29901	1.19834	1.29769	1.21173	1.29949	-2.93645	-0.766085	1.32123	-0.44729	-1.78384	-0.625362	0.407051	-1.20102	1.50607	0.655793	1.57658	-1.11193	1.42162	-0.399645	-1.22357	1.04524	-3.75588	-0.280751	0.617579	-0.393024	0.753294	1.94413	1.69224	0.562593	-1.14477	-0.346563	0.58239	-0.73501	0.0168013	0.250114	-1.2209	2.08079	0.516977	-3.52441	-0.915226	1.5334	0.433307	1.62631	-0.129753	-0.692753	-2.62762	0.0198807	0.225667	1.13368	-1.37891	0.510031	-0.444202	-1.56947	1.23893	-0.101863	-1.093318e+002	-9.803052e+002	-1.089637e+003
890	-2.10425	1.55177	-1.31033	-3.71963	-1.17433	-1.1508	-0.588692	0.173794	0.615141	0.469997	0.470055	0.371822	1.29901	1.19188	1.29148	1.17788	1.29921	1.75491	0.549487	1.32643	-0.210276	0.63443	-2.25342	0.412383	-1.42029	1.53843	-0.271891	0.720839	-0.431284	1.1294	-0.275324	-0.0734208	0.173233	-4.69039	-0.264189	0.268206	-0.291372	-0.116519	-0.602697	1.62552	0.124951	-0.10675	1.14134	-0.182677	-1.45147	-0.428009	-0.700657	0.410082	1.72048	0.833416	-3.51635	1.40647	-0.489848	0.819051	1.65095	-0.0186378	0.751455	0.234862	1.18861	-0.152754	0.988046	1.25098	-1.37388	0.703901	-2.19985	1.1288	-0.799837	-1.001129e+002	-9.809711e+002	-1.081084e+003
900	-2.2773	1.54598	-1.30019	-3.74978	-1.17433	-1.19564	-2.74964	0.244949	0.597959	0.469997	0.480249	0.0508025	1.29904	1.26078	1.2957	1.12904	1.29937	-0.205999	-0.389028	1.241	-0.247574	1.51821	1.0591	0.125763	-1.76732	1.29655	0.102357	-1.12028	-0.284512	1.0922	-0.0851124	0.726569	0.173233	-5.01493	-0.146404	0.00516772	1.97499	0.118477	0.255217	1.3468	0.330777	-2.11656	-0.521516	0.268851	-1.46779	-0.268571	1.41574	0.234454	1.7072	0.688732	-3.59334	1.33577	0.402533	0.58753	1.65397	-0.0946731	-0.799581	0.594463	0.973549	-0.05743	0.716452	0.628441	-0.547565	-0.303787	-2.17518	0.942366	0.768811	-1.022242e+002	-9.766098e+002	-1.078834e+003
910	-1.01968	1.25395	-1.27647	-3.7567	-1.76939	-1.16293	-2.28225	0.172751	0.585349	0.503008	0.480249	0.0429293	1.29855	1.15097	1.29727	1.14403	1.29837	-1.28116	-0.925159	1.1319	-0.412642	0.346384	1.20761	0.0785406	-1.11473	1.17298	0.577638	-1.52169	0.329634	1.0922	0.0566736	0.19118	-0.126053	-4.373	-0.0842093	0.4028	0.897708	-0.123436	0.24737	1.39648	0.204965	-1.63302	-0.84346	0.582823	-1.402	-0.369524	0.696547	-0.03957	-0.134292	0.233811	-3.97224	-0.516687	1.3235	0.739635	1.3023	-0.599607	0.279557	1.44134	0.875583	0.2253	1.05834	0.27545	0.83484	1.14197	-1.52441	1.0877	-0.094022	-9.322649e+001	-9.839053e+002	-1.077132e+003
920	-0.483508	1.47073	-1.27745	-3.77003	-3.304	-1.19058	-2.73155	0.184905	0.710626	0.497041	0.521184	0.267705	1.29944	1.19648	1.29421	1.17747	1.29958	-1.47061	0.211706	1.35477	-0.0513341	-0.597708	0.165828	0.467991	-1.66474	1.29804	1.40184	-0.0500596	-0.599476	1.0922	-0.303048	-0.612249	-1.27676	-3.29211	-0.242464	0.716186	-1.513	-2.09364	-0.236955	1.43688	0.445941	-1.40936	-0.807283	0.726412	-1.38495	-0.24738	1.12043	-1.75802	2.34755	0.68862	-3.28054	-0.0680518	1.77259	0.753653	1.4023	-0.316266	-0.159126	1.48985	0.62268	0.0713769	0.76267	-1.59896	0.847278	0.809712	-1.72727	1.044	1.39551	-1.021210e+002	-9.733374e+002	-1.075458e+003
930	-1.82961	1.11982	-1.32978	-3.65381	-0.802934	-1.15786	-1.28089	0.115084	0.598133	0.497041	0.582665	0.0695501	1.29821	1.25807	1.29791	1.10486	1.29951	-1.15899	-0.735363	1.40698	0.0673399	-0.0675518	0.165828	2.87638	-1.54201	1.10723	-0.0466734	-2.02543	0.72819	1.16214	0.0301619	0.0255218	-0.363401	-3.22438	0.00400606	0.436259	-1.02793	-0.601794	1.02456	1.47478	0.340064	-1.32235	-0.268207	1.18533	-1.50575	-0.281653	-1.953	0.0854284	1.72331	0.300766	-3.17013	-0.230768	0.198723	0.861708	1.60131	-0.0623322	-0.488976	-0.0556078	-0.198647	0.026972	0.68796	-0.992761	1.15664	1.41677	-1.77482	1.044	-0.154332	-9.525637e+001	-9.822944e+002	-1.077551e+003
940	-1.98973	0.990729	-1.28992	-3.80383	-0.962566	-1.2288	-0.548228	0.0760279	0.65876	0.497328	0.594417	0.118978	1.29925	1.29512	1.29657	1.14903	1.29887	0.214054	-0.372615	1.29501	-0.149882	-0.0912932	-0.357863	1.53004	-1.65551	1.00152	-0.556523	-0.571929	0.238238	1.18091	-0.000551694	-0.371214	-0.566634	-4.1091	-0.366054	-0.310798	0.265407	-1.24407	0.80586	1.31533	0.456712	-0.540136	-0.400138	1.20509	-1.03642	-0.225203	-2.03204	0.201496	1.13414	0.255494	-3.13831	0.314517	-0.451896	0.941239	1.47746	-0.0623322	0.862036	-0.610062	1.84121	0.286699	0.806338	-0.262167	0.76704	-0.123371	-1.31334	1.04901	1.62561	-9.197533e+001	-9.831471e+002	-1.075122e+003
950	-2.18158	1.19324	-1.33107	-3.77193	-2.98281	-1.21152	-2.30201	0.0736413	0.930276	0.513856	0.672486	0.0371183	1.29934	1.27634	1.29369	1.17089	1.29862	-0.785395	0.453755	1.50767	0.296298	-0.33356	0.235086	0.36291	-1.57912	0.95348	-0.795873	1.90971	0.0871476	1.18091	-0.0950554	-0.274548	-0.566634	-3.07222	-0.41332	-0.37861	-1.17621	1.26543	0.861291	1.38026	0.180549	0.90566	-0.742562	1.09458	-1.29892	-0.277297	-2.17949	-0.492353	1.2277	0.639362	-2.4554	0.982377	1.47041	0.262324	1.56614	0.0730442	-1.37692	1.40891	0.782313	-0.0468792	0.745183	-0.466321	0.908248	1.08493	-1.12272	0.903387	-1.92169	-9.826397e+001	-9.824247e+002	-1.080689e+003
