iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnkufrac(1)	M_lnCltot(1)	M_lnClmet(1)	M_lnVdist(1)	M_lnVdistmet(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnkufrac(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	GSD_Ccpt(1)	GSD_Cmet(1)	GSD_Qu(1)	GSD_Q_fec(1)	GSD_Qu_met(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnkufrac(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnkufrac(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnkufrac(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnkufrac(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnkufrac(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnkufrac(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnkufrac(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnkufrac(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	lnFgutabs(1.9)	lnkgutelim(1.9)	lnkufrac(1.9)	lnVdist(1.9)	lnVdistmet(1.9)	lnFgutabs(1.10)	lnkgutelim(1.10)	lnkufrac(1.10)	lnVdist(1.10)	lnVdistmet(1.10)	LnPrior	LnData	LnPosterior
520	-1.39526	1.51631	-1.14812	-3.68819	-3.04641	-0.988673	-2.34652	0.203655	0.75082	0.574321	0.5343	0.1474	1.29879	1.18024	1.29654	1.28477	1.29803	-0.771335	1.21066	0.788986	-0.206158	-1.47165	0.648515	1.60203	-1.62048	0.894166	0.0743908	0.0159217	0.0097061	0.719106	-0.198957	0.409223	1.24269	-3.12214	-0.656312	-0.0212436	-0.43675	0.0431443	0.591819	0.860244	-0.0231126	-1.2992	0.287078	-0.255024	-1.30315	-0.331511	-0.846429	0.645422	0.333599	0.177994	-3.21075	0.867255	-0.690808	0.639758	1.30097	-0.364703	-0.505627	-1.00901	0.231023	-0.0973509	0.50288	0.368986	0.681448	0.328724	-1.55543	1.06987	-1.11063	-8.746510e+001	-9.881795e+002	-1.075645e+003
530	-0.498531	1.70698	-1.1651	-3.63625	-3.02984	-0.995995	-2.61022	0.135142	0.75693	0.540101	0.553836	0.0888669	1.29992	1.19797	1.2904	1.17795	1.29896	0.227411	-1.06946	0.812179	-0.311244	0.890899	0.567756	0.696237	-1.62048	1.00388	0.0438242	-0.15417	-0.699834	0.711676	-0.697742	-1.41485	0.00777495	-3.76674	-0.653458	0.0810242	-0.7045	0.826657	0.505979	1.08225	0.306866	-0.107323	0.049985	0.979959	-1.36929	-0.304258	1.56372	-0.0503265	0.216672	0.507427	-3.18071	-0.673607	-1.98109	1.99723	1.09735	-0.243075	-0.882739	-0.747018	-0.0908768	-0.162963	0.761088	-1.25403	1.51563	0.165505	-1.50353	0.873541	0.0712074	-9.394659e+001	-9.778655e+002	-1.071812e+003
540	-0.143539	1.94945	-1.19773	-3.68245	-3.34702	-1.06182	-2.13164	0.149186	0.733865	0.464383	0.518924	0.0751676	1.29996	1.12398	1.29692	1.28476	1.29955	0.420732	-0.0161982	1.08013	-0.256473	-1.51003	1.99962	0.142225	-1.94283	1.14857	1.23876	0.00603528	-0.713808	1.05911	0.177571	-1.12424	1.37963	-4.3708	-0.58483	0.134282	1.60107	2.35555	0.0257509	1.12508	0.269783	-0.107049	2.43594	1.33461	-1.42713	-0.309433	-1.34123	-0.203349	0.216672	0.097988	-3.48064	0.87778	-2.05073	0.747445	1.4111	-0.464523	-1.30208	0.962605	-0.020391	-0.129212	0.563159	-1.17774	-0.00665289	0.578997	-2.08559	0.873541	0.0712074	-1.057879e+002	-9.743816e+002	-1.080170e+003
550	-2.01794	1.86791	-1.15422	-3.73637	-2.55978	-1.11202	-3.0796	0.184785	0.694438	0.479389	0.518924	0.59804	1.29863	1.2374	1.29959	1.28236	1.29955	0.74512	1.16299	1.04617	-0.570227	0.178857	-0.600425	2.22937	-2.00953	1.04528	-2.18891	0.00603528	-1.5359	0.50799	-0.496016	-1.13739	-0.92395	-4.64024	-0.476335	0.109018	0.0161626	1.10033	-1.23047	1.24625	0.279782	-1.10377	1.53131	0.867826	-1.42713	-0.177283	-1.99061	-0.597462	0.935054	-0.0364804	-3.46176	-0.269342	-1.4253	0.826567	0.99087	-0.525645	-0.408439	0.962605	-0.537632	-0.0878416	0.8122	-0.516497	-0.856106	0.907095	-1.75715	1.30245	-0.348114	-1.091614e+002	-9.761761e+002	-1.085337e+003
560	-1.69566	1.55806	-1.23871	-3.73732	-2.86742	-1.06921	-3.53149	0.000830349	0.510825	0.54475	0.708818	0.555603	1.29252	1.18971	1.29046	1.24372	1.29933	0.645473	-0.793056	1.04617	-0.060858	0.0277782	-0.734608	0.624999	-1.62588	0.91879	-1.11663	1.37569	-0.921815	0.634076	-0.366601	-0.717699	-0.419205	-4.69842	-0.704209	0.140012	-0.451979	0.303369	-0.459597	1.16934	0.205773	-0.422759	0.801707	1.26574	-1.42713	-0.357546	1.57535	-1.11769	-0.818241	0.538708	-2.88922	-0.92626	1.31484	0.379345	1.34917	-0.351102	0.0396069	-0.780611	-0.22366	-0.0248261	0.441181	0.0929102	1.69597	1.66847	-1.95297	0.543355	-0.212224	-1.009538e+002	-9.894800e+002	-1.090434e+003
570	-0.297586	1.68263	-1.22677	-3.67222	-2.20352	-1.08739	-2.53274	0.000830349	0.59524	0.537302	0.545628	0.1809	1.29849	1.21698	1.29444	1.19411	1.29782	-0.932096	0.82973	0.807414	-0.37785	0.0277782	1.82413	0.112144	-1.62588	0.947113	0.405511	-0.731843	-0.9887	0.852286	-0.366601	0.918915	-0.419205	-4.71882	-0.373778	0.196591	-2.25479	0.44084	-0.799141	1.21127	0.231967	-0.422759	-0.806054	1.63118	-1.19398	-0.111875	0.199204	1.50827	-0.888541	0.0336814	-3.20269	-1.74732	0.140008	0.0726844	1.37372	-0.231737	-0.765469	-0.977359	1.01225	-0.345892	0.550817	-0.490203	-0.386371	-0.12471	-1.61664	0.543355	1.25151	-9.749349e+001	-9.827681e+002	-1.080262e+003
580	-0.43351	1.72194	-1.19129	-3.69777	-3.14741	-1.07744	-2.9064	0.237796	0.576435	0.564367	0.543869	0.338152	1.29988	1.15049	1.29858	1.17658	1.29992	0.684187	-0.0528234	1.00091	-0.204602	-2.07846	-0.282616	0.513518	-1.46538	0.895015	0.96485	0.636894	-0.382882	0.733694	-0.235888	0.333861	-0.419205	-4.39725	-0.514243	0.38084	-0.0951965	-1.01166	-0.808447	1.02854	0.222798	0.110635	-0.938864	-0.00199394	-1.38822	-0.130517	1.99419	-0.748003	-0.0299236	0.0405093	-3.30435	0.14303	0.140008	2.64077	0.94925	-0.389443	-0.538526	0.419468	0.543901	-0.170384	0.560336	-1.07469	-1.50307	0.216157	-1.67553	0.662773	-1.29095	-9.742456e+001	-9.729230e+002	-1.070348e+003
590	-1.78839	1.6334	-1.19252	-3.69777	-2.43988	-1.14691	-2.4201	0.219472	0.595745	0.535286	0.565052	0.195377	1.29988	1.2392	1.29703	1.28593	1.29984	0.684187	-0.510696	0.942575	-0.0681479	1.20979	-0.655425	-0.370949	-1.48006	0.857523	-0.13271	-0.563883	-1.25426	0.990009	-0.0682456	0.608761	-0.121957	-4.49404	-0.839932	0.265656	-1.16513	1.33356	-0.837166	0.967793	0.339991	-0.523316	0.195013	1.25335	-1.38822	-0.258398	0.557816	0.733338	-0.0602418	0.15835	-3.32755	1.39679	0.947111	0.56911	1.11902	-0.0379691	-0.632565	-0.963643	0.207191	-0.319853	0.630159	-1.07469	0.379481	1.93955	-1.40155	1.33041	0.845082	-9.402095e+001	-9.780292e+002	-1.072050e+003
600	-0.805689	2.01682	-1.22059	-3.6864	-1.87005	-1.15004	-1.23209	0.171025	0.65636	0.549574	0.509334	0.0605479	1.29537	1.25196	1.2964	1.29505	1.29993	1.4427	-0.0678529	1.10003	0.105857	-1.43154	1.52723	0.804392	-1.70141	0.895748	-0.570685	-0.588746	-1.21123	0.836022	-0.452145	-0.617592	0.978427	-4.58729	-0.355666	0.798276	-0.731456	-1.75084	0.605072	1.19317	0.439094	2.48656	-0.177131	1.64677	-1.10013	-0.141148	1.33331	0.733338	0.168357	0.450645	-3.43923	0.846976	0.947111	0.426462	1.11902	0.0583	0.449078	-1.72542	0.0303368	-0.212401	0.953869	-1.51486	-0.195962	2.04078	-1.46658	1.0035	0.973895	-1.031902e+002	-9.768884e+002	-1.080079e+003
610	-1.27314	1.81578	-1.23955	-3.73688	-0.879155	-1.20038	-1.47519	0.344384	0.683709	0.516975	0.492679	0.036375	1.29913	1.21871	1.28305	1.18387	1.29939	1.24213	0.650069	1.35929	0.250201	0.157252	4.12008	0.414605	-1.45449	1.29406	-0.570685	-1.88863	-0.442155	0.785035	-0.176729	0.567462	0.639745	-4.49244	-0.337628	0.247511	0.780038	-1.7502	-1.83333	1.36847	0.322279	-0.201115	1.61864	1.23515	-0.884138	0.0133019	-0.0260434	0.0298192	-0.113359	-0.139109	-3.47726	-0.144372	0.0878096	0.947208	1.29799	-0.0913839	0.0547734	2.27734	0.750329	-0.063842	0.803842	0.175599	-0.195962	0.756744	-1.60882	1.21922	1.32254	-1.081365e+002	-9.795910e+002	-1.087728e+003
620	-1.90198	1.85562	-1.26991	-3.70534	0.892285	-1.32029	-1.42691	0.193099	0.626263	0.505769	0.527839	0.036375	1.29865	1.24258	1.29412	1.29703	1.29991	0.97273	-0.0837192	1.44082	0.229171	0.192247	0.954954	0.203125	-1.10569	1.66374	0.22425	-1.88863	-0.555877	0.745317	0.159653	0.353761	0.928434	-4.65943	-0.548863	0.762039	-0.342819	-1.49855	0.870214	1.16104	0.721592	0.65966	-0.805498	0.80592	-1.03899	0.0547996	0.685139	-1.53561	-0.113359	0.433345	-2.9137	-2.5282	-0.213526	1.46786	1.45662	0.178157	-0.866408	1.62838	1.59466	-0.287106	1.18112	-1.17233	0.418823	0.918462	-1.63246	1.38527	1.70606	-1.067653e+002	-9.751520e+002	-1.081917e+003
630	-1.60327	1.65905	-1.2011	-3.67961	-0.458398	-1.39814	-1.14929	0.152327	0.548787	0.547795	0.55241	0.036375	1.29877	1.15656	1.29802	1.14407	1.29947	1.26945	0.276155	1.29489	0.259457	-1.24741	-1.66937	-0.0811696	-1.66858	1.77005	-0.929144	-0.695945	0.192463	0.557978	-0.0345175	0.697775	-1.3814	-4.52216	-0.550911	1.11566	-0.342819	0.259683	-0.311218	1.11175	0.996681	-0.634681	-0.133213	0.0819092	-1.48381	0.331942	-1.06781	-1.87211	0.267416	-0.183266	-2.60919	2.24164	-0.120459	0.204172	1.24019	0.355468	-0.847843	-0.227438	1.4103	-0.300234	1.32314	0.78263	-1.08905	0.289954	-1.83412	1.44202	0.847835	-9.817576e+001	-9.794646e+002	-1.077640e+003
640	-1.19064	2.07264	-1.24675	-3.66443	-1.27569	-1.40814	-1.09591	0.109323	0.708414	0.5162	0.529381	0.13373	1.29999	1.13043	1.28947	1.23675	1.29983	-1.53267	-0.135055	1.03148	0.259457	1.09862	0.907633	0.876702	-2.00575	1.51486	0.367987	-0.399474	-2.27185	0.86634	-0.296964	0.230438	-0.0140211	-4.42645	-0.581935	0.690298	1.23532	-2.21875	-0.243191	1.09766	0.784087	-0.0546647	-0.156058	0.202045	-1.26389	0.290584	-0.129853	1.51492	1.59175	0.371299	-2.82642	1.35826	0.39955	0.204172	1.28892	0.309355	0.801015	0.540891	0.360957	-0.300234	1.14553	-1.44791	1.3418	-0.529746	-1.81621	1.38005	-0.103727	-1.004929e+002	-9.755045e+002	-1.075997e+003
650	-1.4577	1.67155	-1.1861	-3.64622	-1.27569	-1.34174	-1.34241	0.0433979	0.670768	0.396269	0.520012	0.34723	1.29989	1.11279	1.29441	1.2241	1.29957	-1.6613	1.27328	1.1964	0.20191	-1.34614	0.433224	0.942129	-2.13722	1.51486	-0.46377	-0.104678	-1.49857	0.633539	-0.302775	1.27808	-0.0594123	-3.8825	-0.654179	0.861886	-0.128144	-1.14878	2.13265	1.3555	0.790194	-0.603522	1.38801	0.758668	-1.73213	0.314642	-0.391479	-1.37269	0.420737	0.22627	-2.67387	-0.310232	0.810484	0.952776	1.90944	0.612898	1.2029	-1.15383	-0.651723	-0.483279	1.05916	-1.44791	1.32547	-0.427563	-2.34277	1.53315	0.453651	-1.009441e+002	-9.794618e+002	-1.080406e+003
660	-1.76732	1.62353	-1.16191	-3.68718	-2.6058	-1.33224	-1.87882	0.399276	0.626717	0.396269	0.566398	0.201196	1.29964	1.16534	1.29836	1.2785	1.29745	-1.04338	0.464269	1.21689	0.458112	-0.57639	-0.0611281	0.942129	-2.20907	1.44008	0.0957928	0.385927	-0.473734	0.974241	0.262059	1.35254	-1.33967	-4.82317	-0.752904	0.469982	1.30054	-1.33908	1.6027	1.34245	0.44668	-1.18436	-0.780807	0.186838	-1.5937	0.228685	0.000729712	0.979518	0.540482	-0.0169261	-2.58498	-1.62545	-0.687005	0.90471	1.6475	0.250244	1.1125	-0.426331	1.46725	-0.110018	1.04508	0.285066	1.67366	1.2582	-2.28205	1.29665	0.425696	-1.016565e+002	-9.775286e+002	-1.079185e+003
670	-2.26262	1.48074	-1.1577	-3.62964	-1.95041	-1.30182	-2.5476	0.232359	0.663528	0.373743	0.54525	0.360861	1.29985	1.16954	1.29552	1.23164	1.29795	-1.71178	1.52061	1.5955	0.255224	-0.47548	-0.668373	0.433639	-2.69698	1.31256	-1.14113	-3.26697	-0.473734	0.943968	0.106167	-0.131171	0.873416	-4.07765	-0.833401	0.500021	-0.207659	1.04217	0.12656	1.61382	0.785136	-1.43317	-0.0615025	0.997919	-1.62175	0.33498	0.755934	0.447962	0.659466	0.0985206	-2.70359	-0.338301	-0.501248	0.498619	1.61853	0.166273	-0.194923	2.30431	0.864583	-0.473008	1.19389	0.373171	-0.0379282	0.528567	-2.42881	1.05162	-1.2339	-1.049109e+002	-9.764203e+002	-1.081331e+003
680	-0.581982	1.51069	-1.22169	-3.68851	-3.15791	 -1.3	-2.5901	0.0556967	0.689281	0.413321	0.5682	0.0336546	1.2999	1.14524	1.29997	1.27103	1.2986	-0.0390351	1.70688	1.20876	-0.194538	0.278382	1.06385	0.627928	-2.1552	1.29448	1.20714	0.448911	0.44486	0.993057	-0.130284	-0.131171	0.687146	-3.55277	-0.972527	0.601295	1.19094	-0.296668	-0.556111	1.53852	0.532367	0.364163	-0.856469	2.62789	-1.48278	0.219561	0.106089	0.537485	2.58946	0.0384231	-2.69972	0.638475	-0.233221	0.460635	1.58329	0.161752	-0.0432264	1.78902	0.171744	-0.188305	1.08495	1.15127	0.0310576	0.528567	-1.9636	1.28515	-2.61292	-9.979789e+001	-9.763867e+002	-1.076185e+003
690	-1.4174	1.25832	-1.24629	-3.76276	-2.48402	-1.37578	-2.29125	0.382344	0.73217	0.413321	0.67423	0.218783	1.29993	1.22408	1.29795	1.23197	1.29817	0.0348169	-1.13485	1.52277	0.0829274	-0.55014	-0.58191	1.17149	-2.27547	1.30114	-0.760433	0.12892	-0.396797	1.19377	0.238842	-0.131171	1.40129	-3.50538	-0.718291	0.529661	2.10495	0.675495	0.624692	1.48082	0.47415	-0.927065	0.608024	1.41655	-2.11853	0.0222139	0.9053	0.0754756	0.892837	0.602853	-2.32069	-1.4018	-0.460906	-0.284973	2.07961	0.324553	0.890311	0.412481	0.314933	-0.0231444	0.895445	-0.812419	0.55652	0.69964	-2.28409	1.07466	-1.63941	-9.940456e+001	-9.804651e+002	-1.079870e+003
700	-0.762976	1.28019	-1.2132	-3.72564	-2.64359	-1.31228	-3.34823	0.239292	0.685213	0.413321	0.657394	0.0732598	1.29996	1.18598	1.29817	1.26476	1.29758	1.0079	-0.0236023	1.47189	0.369057	1.55429	1.36094	-0.169177	-2.42697	0.810031	-2.52487	0.114341	0.295468	1.02615	-0.0408862	-0.131171	-0.308556	-3.50538	-0.550211	0.410693	0.671635	-1.20999	0.0258185	1.23319	0.267826	0.0852817	-0.579622	0.870842	-1.32859	-0.0195428	1.91043	0.182299	0.997208	0.296695	-2.54415	-0.856808	-0.655654	0.481822	1.6964	0.131023	0.962369	-0.924546	0.186962	-0.192155	0.835346	2.13636	-1.56024	0.938629	-2.38994	0.989012	0.146507	-9.997860e+001	-9.797628e+002	-1.079741e+003
710	-2.19519	1.06877	-1.2322	-3.71564	0.0059477	-1.30747	-3.36575	0.329345	0.694139	0.413321	0.652531	0.099084	1.29856	1.2117	1.29817	1.27828	1.29931	0.39954	0.185949	1.36538	0.0378305	0.299247	-0.382824	0.838277	-2.38063	0.768816	-1.07525	0.0175844	-0.911374	1.10738	-0.243814	0.017321	2.21903	-2.4412	-0.218928	0.870403	0.0688432	-1.32337	0.971989	1.53018	0.449277	-1.25322	0.428383	0.857055	-1.56355	-0.0275497	-1.34003	-0.34967	0.361232	0.531885	-2.49621	0.672944	-0.357188	1.52329	1.66166	0.0200096	0.0656916	0.251923	0.953525	0.0568884	0.912681	-0.661841	-1.15306	1.26541	-2.0923	0.951417	-1.68775	-9.841271e+001	-9.784637e+002	-1.076876e+003
720	-0.0731517	1.56127	-1.26117	-3.75234	-0.721212	-1.26316	0.738037	0.156847	0.844466	0.40194	0.624974	0.126989	1.298	1.21696	1.29364	1.22386	1.29998	0.39954	0.474014	1.49902	0.240997	0.324327	-0.484899	1.69172	-2.25309	1.08288	-0.585646	-0.185672	-0.778248	1.46664	-0.104665	-0.809459	-1.60794	-3.00255	-0.707813	0.393392	0.39457	0.420264	1.33546	1.90652	0.507434	-1.01268	0.306687	0.75937	-1.34043	0.100828	-0.430252	1.05734	0.762816	0.522559	-2.70341	-1.28142	0.792363	0.582148	1.83816	-0.0359302	0.829852	1.05262	0.761076	-0.171713	0.86493	-0.661841	-1.21188	1.08778	-2.1145	1.09572	1.20036	-9.836508e+001	-9.789146e+002	-1.077280e+003
730	-0.762235	1.58003	-1.23177	-3.66593	-2.14872	-1.26854	-0.793327	0.0416081	0.766541	0.40194	0.641128	0.246124	1.29945	1.17346	1.29173	1.2701	1.29967	0.792997	-1.57797	1.30211	0.00401387	1.84491	-2.02963	2.93516	-2.20022	1.06272	2.08582	2.33049	-0.778248	0.819422	0.0766933	-0.350789	-1.81003	-2.81953	-0.600109	0.69763	0.158302	0.420264	-0.13299	1.6145	0.507434	-0.442555	1.19727	 1.35	-1.54997	0.060912	-0.990832	-1.29906	0.912365	0.28577	-2.40474	-0.835243	0.792363	1.61766	1.94603	0.0596608	-0.502088	-1.31893	1.85343	-0.0900752	0.905646	1.00145	-0.552582	1.25604	-2.11237	0.906457	-0.515832	-1.066901e+002	-9.808063e+002	-1.087496e+003
740	-2.29642	1.62668	-1.2834	-3.71727	-2.41661	-1.26164	-1.85998	0.144448	0.955207	0.429536	0.572292	0.0716912	1.29959	1.10635	1.2879	1.25831	1.29893	0.863489	-1.09467	1.84612	-0.211717	1.07994	-1.81409	0.0483808	-1.97485	1.17881	1.1102	-0.595458	-0.778248	0.895756	-0.285435	-0.660881	0.951319	-2.79855	-0.266093	0.695482	-0.0149224	0.420264	0.0326013	1.65822	0.47952	0.0641383	-0.656967	1.29528	-1.56364	0.067707	-1.12672	-0.864362	1.80283	0.388632	-2.51825	1.24458	-0.731069	0.866962	1.82207	0.0624979	-0.0753071	-2.68892	-0.414154	-0.151207	0.832193	-1.20324	-0.852654	0.578086	-1.89709	1.11714	-0.0971387	-9.916992e+001	-9.789235e+002	-1.078093e+003
750	-0.0809882	1.25362	-1.2606	-3.70229	-0.254227	-1.25037	-1.56619	0.161073	0.885078	0.421515	0.564864	0.212268	1.29959	1.11707	1.29222	1.21692	1.29732	-0.334539	1.19562	1.65586	-0.105312	0.722388	-0.701563	0.708712	-2.05573	1.07516	-0.545869	0.489322	-0.685876	1.08486	-0.191095	-0.202799	-0.13772	-2.7447	-0.141799	0.672173	-0.395159	0.401727	-0.396211	1.64602	0.481106	-1.42139	0.533167	0.716831	-1.77206	-0.287363	-0.209011	-0.218225	1.89542	0.675687	-2.83797	-0.050403	0.0228637	0.409379	1.85041	0.0259023	-0.642643	-0.577197	1.04712	-0.292819	0.970742	-0.197325	0.0825258	-0.0197651	-1.62777	1.3914	-0.644342	-9.392152e+001	-9.813828e+002	-1.075304e+003
760	-1.39946	1.23285	-1.32506	-3.71755	-1.71713	-1.17541	-1.59419	0.0955116	0.859421	0.421515	0.622153	0.212268	1.29935	1.15735	1.29398	1.22186	1.29869	-1.03542	-1.11278	1.3816	-0.630833	-1.6443	0.359159	0.708712	-2.17437	0.736414	0.671362	1.43845	-0.574127	1.10664	-0.427971	-0.202799	0.253392	-2.6652	-0.0508829	0.50244	1.60316	1.30227	1.27608	1.84439	0.546735	1.1002	0.0630778	1.18738	-1.76301	-0.330092	-1.18686	-2.05488	0.779083	0.58652	-2.80981	1.1227	2.62442	0.445496	1.72665	0.015143	-0.0445094	-0.342339	0.944042	0.0102951	0.710547	-0.377016	0.0825258	0.552298	-2.06412	0.692197	0.589128	-9.970351e+001	-9.811685e+002	-1.080872e+003
770	-1.32115	1.43405	-1.31718	-3.72306	-1.9091	-1.1773	-2.02318	0.154456	0.788052	0.382369	0.617971	0.429014	1.29913	1.17859	1.29209	1.24594	1.29973	0.648781	-0.808355	1.78311	0.194028	1.02032	0.654896	0.734215	-1.89558	1.26274	-0.405917	0.151725	-0.138391	1.22265	-0.381926	-0.202799	0.675305	-2.8745	-0.245467	0.301623	0.35957	0.948323	-0.674615	1.69978	0.346627	-0.266052	0.845263	0.539107	-1.3659	-0.116789	0.247254	-0.28487	1.25178	0.492827	-2.79021	1.25017	1.67196	0.471175	1.82896	-0.187655	-0.00195466	0.390214	0.166977	0.119775	0.696944	-0.377016	-1.88416	0.0143904	-1.51421	0.915535	-0.350678	-9.129012e+001	-9.820818e+002	-1.073372e+003
780	-2.18589	1.87742	-1.29668	-3.71045	-1.9091	-1.06599	-0.739029	0.182929	0.844474	0.368027	0.565745	0.00478283	1.29881	1.152	1.28985	1.19813	1.29682	0.237666	0.202901	1.63842	-0.469902	0.647984	1.11807	1.8983	-2.13344	0.875379	-0.838632	1.58676	0.313787	1.32266	-0.475182	0.671958	-0.836718	-2.92115	-0.269325	0.749764	-1.51865	0.823469	-0.0565029	1.96475	0.245485	1.18731	-1.21774	-0.0164985	-1.43814	-0.32721	-0.567493	0.933513	-0.177854	0.323283	-3.299	-0.373152	0.62412	1.86291	1.86376	-0.253916	1.6467	-0.445757	0.141931	0.349796	0.827493	-0.471715	-0.794254	1.32133	-1.86368	1.15004	-0.443683	-9.735246e+001	-9.855991e+002	-1.082952e+003
790	-0.368627	2.05069	-1.28658	-3.6863	-1.1751	-1.06599	-0.388754	0.0517613	0.808313	0.370341	0.546729	0.0725274	1.29879	1.17263	1.29811	1.23633	1.29767	0.0525017	0.731161	2.02161	0.0387867	-0.939112	0.0907887	0.831049	-1.95056	1.04797	-0.0734723	-1.83286	-0.216241	1.34187	-0.157783	-1.45563	0.585933	-3.52924	-0.262695	0.626003	0.366541	-0.00937886	0.855463	1.80909	0.245485	-1.01889	-1.70088	-0.0164985	-1.32516	-0.235053	1.82842	0.960771	1.65267	0.541745	-3.39885	0.942551	-0.557587	-0.877803	2.01021	-0.197005	-1.14865	-0.849135	0.0210664	0.349796	0.687922	-1.75778	-0.208564	-0.192035	-1.76176	1.18878	2.69027	-1.038980e+002	-9.803955e+002	-1.084293e+003
800	-0.0379113	1.81371	-1.34093	-3.67164	-0.998423	-1.0904	-0.938923	0.237304	0.773143	0.370341	0.56338	0.0726891	1.29886	1.14167	1.28953	1.19128	1.29596	0.800942	-0.311579	2.12769	-0.186563	-0.344571	0.0178241	0.413658	-2.37369	0.898074	-2.08425	0.297898	-0.687316	1.78343	-0.239378	1.32288	0.0740337	-3.75675	-0.182936	0.413953	-1.23598	-0.284445	-0.875904	1.86055	0.245485	-0.952118	-1.17097	-0.0796381	-1.2137	-0.115084	0.392386	-1.1515	-0.333031	0.5201	-2.87162	-0.601961	-0.37014	1.77334	1.88668	-0.117605	-0.739843	-2.04687	0.625416	0.215462	0.671163	0.423772	0.0946616	1.60799	-2.34045	0.691733	0.763708	-1.015534e+002	-9.818849e+002	-1.083438e+003
810	-0.203692	2.19895	-1.31808	-3.68466	-1.74469	-1.07921	-0.636599	0.190011	0.880009	0.353887	0.51336	0.1049	1.29939	1.12877	1.29448	1.16909	1.29963	0.205224	-0.980749	1.63624	-0.33747	0.92386	1.2838	0.754138	-2.18355	1.01092	-1.05459	0.163311	-1.43512	1.49077	-0.269499	1.32288	1.61458	-3.81217	-0.137451	0.574251	0.537282	0.396832	-0.114628	1.87545	0.245485	-2.52291	-1.41425	-0.144036	-1.55104	-0.235229	-1.69753	0.290445	1.36747	0.287846	-3.26802	-0.0594084	-0.670706	0.6657	2.13705	-0.547029	-0.499342	-2.1016	-0.567124	0.310859	0.889697	-2.09715	0.0946616	0.0876595	-1.94237	1.0583	-0.632444	-1.075579e+002	-9.753974e+002	-1.082955e+003
820	-1.28636	1.79842	-1.36421	-3.71425	-0.585485	-1.1138	-0.546878	0.0838472	0.787508	0.404312	0.4928	0.13212	1.29999	1.24627	1.29952	1.12539	1.29995	-0.193022	-0.569683	1.85457	-0.121959	-0.462654	0.368933	0.912473	-1.77679	1.24238	-0.794846	1.26303	-1.50213	1.49077	-0.308561	0.614501	1.35261	-3.81217	-0.194943	0.371861	-0.185263	0.837613	0.044397	1.75887	0.200563	-1.67531	-1.51294	-0.0114647	-1.15006	-0.10756	0.948142	-0.471794	1.83013	0.608761	-3.96709	1.21357	-0.959249	0.68924	1.96153	-0.459308	1.49083	-1.0017	-0.162094	0.123682	0.889697	-0.202227	0.0946616	-0.620854	-1.80451	1.11594	-0.127272	-1.014149e+002	-9.708606e+002	-1.072275e+003
830	-0.555763	1.57872	-1.29491	-3.72809	-0.855439	-1.13938	-0.619541	0.103036	0.683874	0.404312	0.470157	0.191888	1.29925	1.20519	1.29458	1.10013	1.29984	-0.394522	1.36935	2.02349	0.24424	1.58683	2.50693	1.87953	-2.14452	1.14874	0.672402	-0.625745	-0.475402	1.57724	-0.198841	0.0593402	-0.0110509	-3.8605	-0.436283	0.755534	-0.785566	-0.00409525	-0.0513046	1.787	0.301434	2.37106	-0.648692	-0.459999	-1.0592	-0.225217	-1.58488	0.518378	1.58489	0.231999	-3.91103	-0.30308	-0.18595	0.0103413	2.18628	-0.288368	-0.912852	0.672346	-0.578515	-0.220678	0.599202	-0.375711	0.649655	-0.0981366	-1.60337	1.0091	-0.127272	-1.023323e+002	-9.840242e+002	-1.086357e+003
840	-0.527307	1.64313	-1.30852	-3.70778	-1.02968	-1.18344	-1.06673	0.263367	0.683874	0.404312	0.466791	0.168081	1.29848	1.2773	1.29833	1.1561	1.29983	-0.252275	1.3039	1.72732	-0.146542	0.594096	-0.516652	0.547022	-1.5729	1.51063	-0.661826	-1.21506	0.536193	1.4108	0.115425	-0.31372	1.75102	-3.8605	-0.498809	0.362787	-0.542583	-0.537722	0.177829	1.83103	0.306885	0.0622597	-0.759349	1.02044	-1.52913	-0.157536	-1.90894	-0.0387853	0.197259	0.790284	-3.75874	-0.594187	0.535917	-0.94693	1.63241	-0.0273387	-1.1543	-0.956215	0.730232	-0.389512	0.739635	0.737749	-0.903941	-0.407184	-1.5343	1.35894	-0.0854053	-9.620405e+001	-9.817425e+002	-1.077947e+003
